date,spd,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,P_batt_W,P_mech_W
2022-09-04 12:30:38+00:00,15.69900163,,,,,113.12212761456168,0.0
2022-09-04 12:30:40+00:00,16.12636713,,,,,136.71419786031538,0.0
2022-09-04 12:30:42+00:00,16.65641419,,,,,161.65011250404572,0.0
2022-09-04 12:30:44+00:00,17.55788235,,,,,173.2951636426427,0.0
2022-09-04 12:30:46+00:00,18.46468631,,,,,149.26918410488798,0.0
2022-09-04 12:30:48+00:00,18.5492976,,,,,99.90025994764774,0.0
2022-09-04 12:30:50+00:00,18.05456582,,,,,53.95941458896467,0.0
2022-09-04 12:30:52+00:00,17.73753133,,,,,37.551995452228454,0.0
2022-09-04 12:30:54+00:00,16.75981673,,,,,0.0,4.51506001184345
2022-09-04 12:30:56+00:00,16.50168771,,,,,0.0,9.857780077033308
2022-09-04 12:30:58+00:00,15.56777822,,,,,41.24889356430302,0.0
2022-09-04 12:31:00+00:00,14.89334137,,,,,73.38221591323335,0.0
2022-09-04 12:31:02+00:00,15.7882125,,,,,121.8313725489748,0.0
2022-09-04 12:31:04+00:00,16.00730418,,,,,125.3706692083486,0.0
2022-09-04 12:31:06+00:00,16.83721764,,,,,107.14321890797191,0.0
2022-09-04 12:31:08+00:00,16.31832479,,,,,84.25269879858858,0.0
2022-09-04 12:31:10+00:00,16.43762104,,,,,72.63945169936612,0.0
2022-09-04 12:31:12+00:00,16.251233,,,,,58.799815853191724,0.0
2022-09-04 12:31:14+00:00,16.00421124,,,,,39.574077009115726,0.0
2022-09-04 12:31:16+00:00,15.07777356,,,,,48.651653872901605,0.0
2022-09-04 12:31:18+00:00,14.8185673,,,,,73.66699909165803,0.0
2022-09-04 12:31:20+00:00,15.46621839,,,,,81.16406838567656,0.0
2022-09-04 12:31:22+00:00,15.38948789,,,,,49.52955291925222,0.0
2022-09-04 12:31:24+00:00,14.51030947,,,,,0.0,4.3725612625869665
2022-09-04 12:31:26+00:00,13.77513555,,,,,54.91795959494566,0.0
2022-09-04 12:31:28+00:00,13.79182434,,,,,113.39023152243205,0.0
2022-09-04 12:31:30+00:00,14.94423437,,,,,160.7567895271549,0.0
2022-09-04 12:31:32+00:00,16.33555171,,,,,160.50407383815866,0.0
2022-09-04 12:31:34+00:00,16.60305487,,,,,99.43286852085436,0.0
2022-09-04 12:31:36+00:00,16.48326582,,,,,41.35168386286244,0.0
2022-09-04 12:31:38+00:00,15.41884986,,,,,0.0,11.755771878584078
2022-09-04 12:31:40+00:00,14.71774002,,,,,0.0,2.9423739298396576
2022-09-04 12:31:42+00:00,14.37662886,,,,,60.3765879156703,0.0
2022-09-04 12:31:44+00:00,14.31094318,,,,,93.2723346746324,0.0
2022-09-04 12:31:46+00:00,14.85689607,,,,,111.91985609256469,0.0
2022-09-04 12:31:48+00:00,15.55421129,,,,,121.94344242115208,0.0
2022-09-04 12:31:50+00:00,15.41151673,,,,,118.86197897654384,0.0
2022-09-04 12:31:52+00:00,16.2797947,,,,,136.4728695702936,0.0
2022-09-04 12:31:54+00:00,16.54346463,,,,,160.16562014661747,0.0
2022-09-04 12:31:56+00:00,17.39863036,,,,,161.33252801770854,0.0
2022-09-04 12:31:58+00:00,18.48133384,,,,,126.59729865992955,0.0
2022-09-04 12:32:00+00:00,18.02898635,,,,,61.77477253755239,0.0
2022-09-04 12:32:02+00:00,17.1143612,,,,,0.0,15.913809412815203
2022-09-04 12:32:04+00:00,16.68718131,,,,,0.0,25.544180862555763
2022-09-04 12:32:06+00:00,15.273251,,,,,0.0,8.784353850612687
2022-09-04 12:32:08+00:00,14.73702155,,,,,38.474653563087635,0.0
2022-09-04 12:32:10+00:00,15.3142549,,,,,27.895680435257052,0.0
2022-09-04 12:32:12+00:00,14.07884972,,,,,-32.96269687255363,0.0
2022-09-04 12:32:14+00:00,13.00872274,,,,,-44.33861297386032,0.0
2022-09-04 12:32:16+00:00,11.23469653,,,,,0.0,8.765940324300372
2022-09-04 12:32:18+00:00,11.20320456,,,,,81.48388898009831,0.0
2022-09-04 12:32:20+00:00,12.61742545,,,,,133.66685973470825,0.0
2022-09-04 12:32:22+00:00,13.61308683,,,,,135.782486531783,0.0
2022-09-04 12:32:24+00:00,14.11969319,,,,,115.5607442551604,0.0
2022-09-04 12:32:26+00:00,14.39302776,,,,,110.81068813930709,0.0
2022-09-04 12:32:28+00:00,14.78493041,,,,,116.87300492284886,0.0
2022-09-04 12:32:30+00:00,15.41245669,,,,,133.10065298324673,0.0
2022-09-04 12:32:32+00:00,15.74335011,,,,,157.9937676326941,0.0
2022-09-04 12:32:34+00:00,16.73804678,,,,,199.99512751156922,0.0
2022-09-04 12:32:36+00:00,18.07329958,,,,,240.30510834928742,0.0
2022-09-04 12:32:38+00:00,19.38905716,,,,,262.7010891105065,0.0
2022-09-04 12:32:40+00:00,20.44659049,,,,,242.5411091136395,0.0
2022-09-04 12:32:42+00:00,21.70088953,,,,,151.31573828307603,0.0
2022-09-04 12:32:44+00:00,21.32004213,,,,,-64.46351509035702,0.0
2022-09-04 12:32:46+00:00,19.20091148,,,,,-200.0,3.1256511286920556
2022-09-04 12:32:48+00:00,14.56847057,,,,,-200.0,2.3823116982923978
2022-09-04 12:32:50+00:00,11.17357176,,,,,-132.99483001211604,0.0
2022-09-04 12:32:52+00:00,8.950512651,,,,,-58.16404865740483,0.0
2022-09-04 12:32:54+00:00,7.485238286,,,,,0.0,1.7619818867348
2022-09-04 12:32:56+00:00,8.013728829,,,,,95.98261159872604,0.0
2022-09-04 12:32:58+00:00,9.92867585,,,,,178.70668490685145,0.0
2022-09-04 12:33:00+00:00,12.41482156,,,,,268.22452689689356,0.0
2022-09-04 12:33:02+00:00,15.2506791,,,,,363.4324484828483,0.0
2022-09-04 12:33:04+00:00,18.31534601,,,,,469.17528512996313,0.0
2022-09-04 12:33:06+00:00,21.36043901,,,,,515.3479845164121,0.0
2022-09-04 12:33:08+00:00,24.55370516,,,,,439.9620809721431,0.0
2022-09-04 12:33:10+00:00,25.14824731,,,,,238.0862798450526,0.0
2022-09-04 12:33:12+00:00,24.36968084,,,,,91.1323584246736,0.0
2022-09-04 12:33:14+00:00,23.65738033,,,,,68.86270871803254,0.0
2022-09-04 12:33:16+00:00,22.93120946,,,,,109.02991505433614,0.0
2022-09-04 12:33:18+00:00,22.8481848,,,,,133.58585170896293,0.0
2022-09-04 12:33:20+00:00,23.43180513,,,,,123.95694972125459,0.0
2022-09-04 12:33:22+00:00,22.48656936,,,,,91.82918360972671,0.0
2022-09-04 12:33:24+00:00,21.93731709,,,,,103.57850358048182,0.0
2022-09-04 12:33:26+00:00,22.04986183,,,,,152.54784670670952,0.0
2022-09-04 12:33:28+00:00,22.32747213,,,,,174.17444827328154,0.0
2022-09-04 12:33:30+00:00,22.64805756,,,,,152.71000255808647,0.0
2022-09-04 12:33:32+00:00,22.663409,,,,,106.05129012489373,0.0
2022-09-04 12:33:34+00:00,21.95266804,,,,,64.5718399866939,0.0
2022-09-04 12:33:36+00:00,21.26864258,,,,,53.64235674055405,0.0
2022-09-04 12:33:38+00:00,20.75025048,,,,,61.49726944507817,0.0
2022-09-04 12:33:40+00:00,20.30814925,,,,,70.22702397910258,0.0
2022-09-04 12:33:42+00:00,19.90200394,,,,,62.5340195623744,0.0
2022-09-04 12:33:44+00:00,19.6829563,,,,,32.800878054856604,0.0
2022-09-04 12:33:46+00:00,18.70628432,,,,,0.0,11.24058044742122
2022-09-04 12:33:48+00:00,17.54378252,,,,,65.55388948167867,0.0
2022-09-04 12:33:50+00:00,17.48233107,,,,,159.6971787036969,0.0
2022-09-04 12:33:52+00:00,19.20234614,,,,,264.5869088250133,0.0
2022-09-04 12:33:54+00:00,20.59147981,,,,,299.87477317941193,0.0
2022-09-04 12:33:56+00:00,22.0196347,,,,,266.06208612037705,0.0
2022-09-04 12:33:58+00:00,22.65859955,,,,,204.2365865327939,0.0
2022-09-04 12:34:00+00:00,22.52272827,,,,,161.4831101220834,0.0
2022-09-04 12:34:02+00:00,22.4721703,,,,,171.11133275334845,0.0
2022-09-04 12:34:04+00:00,22.88303813,,,,,202.85073505885828,0.0
2022-09-04 12:34:06+00:00,23.41017048,,,,,202.38794991840948,0.0
2022-09-04 12:34:08+00:00,23.77134262,,,,,159.33434203325606,0.0
2022-09-04 12:34:10+00:00,23.42618124,,,,,84.76436089293507,0.0
2022-09-04 12:34:12+00:00,22.77714439,,,,,0.0,3.236517097504177
2022-09-04 12:34:14+00:00,21.42233007,,,,,0.0,14.435048580247868
2022-09-04 12:34:16+00:00,20.60689888,,,,,70.56496291547919,0.0
2022-09-04 12:34:18+00:00,20.22682956,,,,,143.44593100183,0.0
2022-09-04 12:34:20+00:00,21.44622573,,,,,196.47535698140135,0.0
2022-09-04 12:34:22+00:00,21.70042143,,,,,199.2481995000618,0.0
2022-09-04 12:34:24+00:00,21.95078037,,,,,179.37245384598353,0.0
2022-09-04 12:34:26+00:00,22.49935992,,,,,158.99398173659822,0.0
2022-09-04 12:34:28+00:00,22.41344603,,,,,119.2489562386077,0.0
2022-09-04 12:34:30+00:00,21.82222108,,,,,103.84932763073766,0.0
2022-09-04 12:34:32+00:00,21.55635533,,,,,131.90741317895464,0.0
2022-09-04 12:34:34+00:00,21.87811169,,,,,173.08837586389848,0.0
2022-09-04 12:34:36+00:00,22.25689618,,,,,193.2541432235497,0.0
2022-09-04 12:34:38+00:00,22.65893186,,,,,195.40815518542746,0.0
2022-09-04 12:34:40+00:00,22.94957266,,,,,192.64366419067096,0.0
2022-09-04 12:34:42+00:00,23.20352691,,,,,186.30858435668728,0.0
2022-09-04 12:34:44+00:00,23.44005558,,,,,170.0850318052108,0.0
2022-09-04 12:34:46+00:00,23.48648171,,,,,166.32981919215263,0.0
2022-09-04 12:34:48+00:00,23.19116469,,,,,184.1857383955148,0.0
2022-09-04 12:34:50+00:00,23.7992628,,,,,209.2085932312046,0.0
2022-09-04 12:34:52+00:00,24.36623939,,,,,187.8814220539565,0.0
2022-09-04 12:34:54+00:00,24.18403359,,,,,108.02819832022706,0.0
2022-09-04 12:34:56+00:00,23.50760155,,,,,52.22009214565436,0.0
2022-09-04 12:34:58+00:00,22.30481037,,,,,50.67070161915486,0.0
2022-09-04 12:35:00+00:00,21.86192014,,,,,90.11084708998358,0.0
2022-09-04 12:35:02+00:00,21.79104455,,,,,134.17841672727934,0.0
2022-09-04 12:35:04+00:00,21.91175509,,,,,159.08659626219904,0.0
2022-09-04 12:35:06+00:00,22.13770985,,,,,179.42216116233456,0.0
2022-09-04 12:35:08+00:00,22.42582492,,,,,176.97597421210574,0.0
2022-09-04 12:35:10+00:00,22.93507678,,,,,154.4788373823055,0.0
2022-09-04 12:35:12+00:00,22.50036148,,,,,141.2895479762729,0.0
2022-09-04 12:35:14+00:00,22.22297379,,,,,172.16244335641355,0.0
2022-09-04 12:35:16+00:00,22.9694998,,,,,220.70279476550135,0.0
2022-09-04 12:35:18+00:00,23.76467447,,,,,241.87658148911584,0.0
2022-09-04 12:35:20+00:00,23.81737525,,,,,216.86137943915037,0.0
2022-09-04 12:35:22+00:00,24.54635826,,,,,195.74539950831846,0.0
2022-09-04 12:35:24+00:00,24.34911832,,,,,162.7628482055677,0.0
2022-09-04 12:35:26+00:00,24.13114454,,,,,141.7946455479589,0.0
2022-09-04 12:35:28+00:00,23.96696276,,,,,142.2438786340857,0.0
2022-09-04 12:35:30+00:00,23.95067138,,,,,127.1290023373316,0.0
2022-09-04 12:35:32+00:00,23.65300565,,,,,105.83608619511158,0.0
2022-09-04 12:35:34+00:00,22.96969504,,,,,101.41825295392042,0.0
2022-09-04 12:35:36+00:00,22.74393809,,,,,119.95170042243099,0.0
2022-09-04 12:35:38+00:00,22.77274413,,,,,161.76547073795123,0.0
2022-09-04 12:35:40+00:00,22.65297707,,,,,207.95326959846167,0.0
2022-09-04 12:35:42+00:00,23.61219995,,,,,272.7623449723486,0.0
2022-09-04 12:35:44+00:00,24.44533656,,,,,276.2010796977186,0.0
2022-09-04 12:35:46+00:00,25.45594165,,,,,176.93027671540347,0.0
2022-09-04 12:35:48+00:00,24.81362737,,,,,0.0,21.95319908095844
2022-09-04 12:35:50+00:00,22.91031895,,,,,-136.91248106649186,0.0
2022-09-04 12:35:52+00:00,20.33512386,,,,,-200.0,7.559952822717861
2022-09-04 12:35:54+00:00,17.37598753,,,,,-200.0,47.45568370906227
2022-09-04 12:35:56+00:00,13.26319623,,,,,-200.0,5.333118373696607
2022-09-04 12:35:58+00:00,8.86964274,,,,,-110.4413708977252,0.0
2022-09-04 12:36:00+00:00,6.719601816,,,,,-40.62613377723715,0.0
2022-09-04 12:36:02+00:00,6.204574378,,,,,0.0,0.44988893752622416
2022-09-04 12:36:04+00:00,6.487433472,,,,,60.51337326480821,0.0
2022-09-04 12:36:06+00:00,7.221509128,,,,,82.00096424545482,0.0
2022-09-04 12:36:08+00:00,8.230085103,,,,,102.37890222837733,0.0
2022-09-04 12:36:10+00:00,9.417286557,,,,,123.41394848416626,0.0
2022-09-04 12:36:12+00:00,10.72723089,,,,,145.76621884140545,0.0
2022-09-04 12:36:14+00:00,12.12492034,,,,,181.2286901446369,0.0
2022-09-04 12:36:16+00:00,13.58702081,,,,,216.2580356969667,0.0
2022-09-04 12:36:18+00:00,15.99475685,,,,,230.71047066359554,0.0
2022-09-04 12:36:20+00:00,17.17583237,,,,,210.44664537638135,0.0
2022-09-04 12:36:22+00:00,17.24783128,,,,,205.41908187536947,0.0
2022-09-04 12:36:24+00:00,18.86319663,,,,,246.70444365839367,0.0
2022-09-04 12:36:26+00:00,20.50556792,,,,,243.67775402826064,0.0
2022-09-04 12:36:28+00:00,20.92662205,,,,,167.3155125591398,0.0
2022-09-04 12:36:30+00:00,20.749556,,,,,113.67933969106508,0.0
2022-09-04 12:36:32+00:00,20.45226842,,,,,90.95856002911492,0.0
2022-09-04 12:36:34+00:00,20.43494811,,,,,70.9569685463281,0.0
2022-09-04 12:36:36+00:00,19.75169136,,,,,48.37254137159044,0.0
2022-09-04 12:36:38+00:00,19.00539355,,,,,44.29026217155349,0.0
2022-09-04 12:36:40+00:00,18.55154763,,,,,61.7781144304729,0.0
2022-09-04 12:36:42+00:00,18.31590391,,,,,78.94752940662696,0.0
2022-09-04 12:36:44+00:00,18.1891696,,,,,88.85886190526794,0.0
2022-09-04 12:36:46+00:00,18.11997388,,,,,99.93605196687531,0.0
2022-09-04 12:36:48+00:00,18.08334439,,,,,97.88099645520474,0.0
2022-09-04 12:36:50+00:00,18.38390116,,,,,56.506688973786325,0.0
2022-09-04 12:36:52+00:00,17.79285349,,,,,0.0,28.94263267172626
2022-09-04 12:36:54+00:00,15.92980947,,,,,-31.624994352830726,0.0
2022-09-04 12:36:56+00:00,15.04118388,,,,,0.0,1.1071051696780752
2022-09-04 12:36:58+00:00,15.40399394,,,,,96.16433843558609,0.0
2022-09-04 12:37:00+00:00,15.1826801,,,,,155.1704184594105,0.0
2022-09-04 12:37:02+00:00,16.77167919,,,,,214.63027674157527,0.0
2022-09-04 12:37:04+00:00,18.51441163,,,,,247.002230905974,0.0
2022-09-04 12:37:06+00:00,19.16803782,,,,,248.32207905313277,0.0
2022-09-04 12:37:08+00:00,20.10263486,,,,,269.6644735371566,0.0
2022-09-04 12:37:10+00:00,22.0185123,,,,,291.08762111772586,0.0
2022-09-04 12:37:12+00:00,22.72458445,,,,,220.80752211578366,0.0
2022-09-04 12:37:14+00:00,22.97025859,,,,,119.06527260879425,0.0
2022-09-04 12:37:16+00:00,22.17408279,,,,,61.54934886980532,0.0
2022-09-04 12:37:18+00:00,21.22810941,,,,,57.21260595207605,0.0
2022-09-04 12:37:20+00:00,20.95919103,,,,,74.42067919867577,0.0
2022-09-04 12:37:22+00:00,20.80803941,,,,,54.256279442084804,0.0
2022-09-04 12:37:24+00:00,20.12026741,,,,,0.0,26.97851895282355
2022-09-04 12:37:26+00:00,18.69045948,,,,,-44.76603436071089,0.0
2022-09-04 12:37:28+00:00,17.31415201,,,,,-27.091970573215907,0.0
2022-09-04 12:37:30+00:00,16.72888945,,,,,42.533179203478525,0.0
2022-09-04 12:37:32+00:00,16.57126242,,,,,79.03631108321643,0.0
2022-09-04 12:37:34+00:00,16.63927282,,,,,100.06315399356924,0.0
2022-09-04 12:37:36+00:00,16.83480532,,,,,113.50484701111284,0.0
2022-09-04 12:37:38+00:00,17.10786901,,,,,129.76185740263122,0.0
2022-09-04 12:37:40+00:00,17.43135789,,,,,165.72400370919397,0.0
2022-09-04 12:37:42+00:00,18.15237546,,,,,207.9860588265936,0.0
2022-09-04 12:37:44+00:00,19.69575616,,,,,233.4165471415699,0.0
2022-09-04 12:37:46+00:00,20.47529332,,,,,206.57952852354123,0.0
2022-09-04 12:37:48+00:00,20.81709851,,,,,162.94022153128773,0.0
2022-09-04 12:37:50+00:00,20.93549942,,,,,138.18430918948104,0.0
2022-09-04 12:37:52+00:00,20.93251613,,,,,123.97640598672855,0.0
2022-09-04 12:37:54+00:00,20.85866902,,,,,114.97712904289996,0.0
2022-09-04 12:37:56+00:00,20.74037612,,,,,108.67347321936745,0.0
2022-09-04 12:37:58+00:00,20.59241411,,,,,103.8608330112416,0.0
2022-09-04 12:38:00+00:00,20.42367433,,,,,99.940330964892,0.0
2022-09-04 12:38:02+00:00,20.23988775,,,,,96.59760393205876,0.0
2022-09-04 12:38:04+00:00,20.0449637,,,,,96.71922947517098,0.0
2022-09-04 12:38:06+00:00,19.84168264,,,,,104.65090210473798,0.0
2022-09-04 12:38:08+00:00,19.78145385,,,,,115.28332849349236,0.0
2022-09-04 12:38:10+00:00,19.93963634,,,,,116.31885028287087,0.0
2022-09-04 12:38:12+00:00,19.9323951,,,,,109.04378749874336,0.0
2022-09-04 12:38:14+00:00,19.65162962,,,,,110.29971834528736,0.0
2022-09-04 12:38:16+00:00,19.67956668,,,,,134.37191601127952,0.0
2022-09-04 12:38:18+00:00,19.99330654,,,,,166.9040804896545,0.0
2022-09-04 12:38:20+00:00,20.56118999,,,,,191.95154673890872,0.0
2022-09-04 12:38:22+00:00,21.13281083,,,,,207.0008599310028,0.0
2022-09-04 12:38:24+00:00,21.71902201,,,,,217.62750148613364,0.0
2022-09-04 12:38:26+00:00,22.31920492,,,,,229.0184953511025,0.0
2022-09-04 12:38:28+00:00,22.93132982,,,,,240.83150872260694,0.0
2022-09-04 12:38:30+00:00,23.55315109,,,,,237.13153583204874,0.0
2022-09-04 12:38:32+00:00,24.18264205,,,,,191.0615850293552,0.0
2022-09-04 12:38:34+00:00,24.19602786,,,,,110.46699512516032,0.0
2022-09-04 12:38:36+00:00,23.22020413,,,,,0.0,9.259883560326719
2022-09-04 12:38:38+00:00,22.25504308,,,,,-64.52199665955561,0.0
2022-09-04 12:38:40+00:00,20.52882816,,,,,-90.10119606607594,0.0
2022-09-04 12:38:42+00:00,18.39341108,,,,,-74.02455284496659,0.0
2022-09-04 12:38:44+00:00,17.2090507,,,,,-28.171502513840387,0.0
2022-09-04 12:38:46+00:00,16.71546487,,,,,68.87261673268569,0.0
2022-09-04 12:38:48+00:00,16.6295991,,,,,143.75240318093006,0.0
2022-09-04 12:38:50+00:00,17.74804766,,,,,214.21823715572623,0.0
2022-09-04 12:38:52+00:00,19.3638434,,,,,241.85259417836846,0.0
2022-09-04 12:38:54+00:00,20.25159984,,,,,192.3435145096316,0.0
2022-09-04 12:38:56+00:00,20.49298573,,,,,121.21228087085413,0.0
2022-09-04 12:38:58+00:00,20.01583939,,,,,83.35946021385666,0.0
2022-09-04 12:39:00+00:00,19.52988342,,,,,122.15864362781737,0.0
2022-09-04 12:39:02+00:00,19.532924,,,,,235.3903617302837,0.0
2022-09-04 12:39:04+00:00,21.42153625,,,,,358.2008231050537,0.0
2022-09-04 12:39:06+00:00,24.05114673,,,,,385.2754369429409,0.0
2022-09-04 12:39:08+00:00,24.7310484,,,,,256.38271927658275,0.0
2022-09-04 12:39:10+00:00,24.57091316,,,,,165.6587396696072,0.0
2022-09-04 12:39:12+00:00,23.96855081,,,,,179.39372293740817,0.0
2022-09-04 12:39:14+00:00,24.54031959,,,,,213.67305672802655,0.0
2022-09-04 12:39:16+00:00,25.36008818,,,,,187.82278142133083,0.0
2022-09-04 12:39:18+00:00,24.76518198,,,,,104.42602223988338,0.0
2022-09-04 12:39:20+00:00,23.86915722,,,,,0.0,12.84093633887942
2022-09-04 12:39:22+00:00,23.27390089,,,,,-41.97393027138905,0.0
2022-09-04 12:39:24+00:00,20.89495505,,,,,0.0,19.59033532812116
2022-09-04 12:39:26+00:00,20.31247412,,,,,86.36944766483101,0.0
2022-09-04 12:39:28+00:00,21.31181124,,,,,162.47829253191813,0.0
2022-09-04 12:39:30+00:00,21.20375261,,,,,138.90489265348197,0.0
2022-09-04 12:39:32+00:00,21.39837946,,,,,121.85203571919563,0.0
2022-09-04 12:39:34+00:00,20.61895307,,,,,135.31345804190767,0.0
2022-09-04 12:39:36+00:00,21.42138875,,,,,146.81617515939934,0.0
2022-09-04 12:39:38+00:00,21.70987353,,,,,122.9390339177571,0.0
2022-09-04 12:39:40+00:00,20.94248204,,,,,88.93224313460787,0.0
2022-09-04 12:39:42+00:00,20.52212634,,,,,89.11184450766018,0.0
2022-09-04 12:39:44+00:00,20.82260135,,,,,80.02190594143514,0.0
2022-09-04 12:39:46+00:00,20.2232576,,,,,0.0,29.803631756249064
2022-09-04 12:39:48+00:00,19.08361924,,,,,-98.32102766334843,0.0
2022-09-04 12:39:50+00:00,16.32044605,,,,,-113.07488842760783,0.0
2022-09-04 12:39:52+00:00,14.27613112,,,,,-90.21074783558343,0.0
2022-09-04 12:39:54+00:00,13.00280202,,,,,-86.4776248994809,0.0
2022-09-04 12:39:56+00:00,11.55714533,,,,,-106.42346445994852,0.0
2022-09-04 12:39:58+00:00,8.010550516,,,,,-86.9858980791985,0.0
2022-09-04 12:40:00+00:00,5.262328516,,,,,-47.75527306154113,0.0
2022-09-04 12:40:02+00:00,3.681095616,,,,,0.0,21.977589447744304
2022-09-04 12:40:04+00:00,2.755790374,,,,,0.0,8.703223268618771
2022-09-04 12:40:06+00:00,2.132644357,,,,,0.0,3.573674341804468
2022-09-04 12:40:08+00:00,1.646923965,,,,,0.0,1.3582848489567139
2022-09-04 12:40:10+00:00,1.323200884,,,,,0.0,0.31608929336941327
2022-09-04 12:40:12+00:00,1.073222082,,,,,3.8758090011600403,0.0
2022-09-04 12:40:14+00:00,0.883396559,,,,,0.0,0.0
2022-09-04 12:40:16+00:00,0.905590058,,,,,0.0,0.0
2022-09-04 12:40:18+00:00,0.82144539,,,,,0.0,0.0
2022-09-04 12:40:20+00:00,0.680905878,,,,,0.0,0.0
2022-09-04 12:40:22+00:00,0.572069619,,,,,0.0,0.0
2022-09-04 12:40:24+00:00,0.52603641,,,,,0.0,0.0
2022-09-04 12:40:26+00:00,0.615336341,,,,,0.0,0.0
2022-09-04 12:40:28+00:00,0.586163704,,,,,0.0,0.0
2022-09-04 12:40:30+00:00,0.581601005,,,,,0.0,0.0
2022-09-04 12:40:32+00:00,0.550537872,,,,,0.0,0.0
2022-09-04 12:40:34+00:00,0.539543576,,,,,0.0,0.0
2022-09-04 12:40:36+00:00,0.703799392,,,,,0.0,0.0
2022-09-04 12:40:38+00:00,0.614405617,,,,,0.0,0.0
2022-09-04 12:40:40+00:00,0.480965337,,,,,0.0,0.0
2022-09-04 12:40:42+00:00,0.450818297,,,,,0.0,0.0
2022-09-04 12:40:44+00:00,0.534661713,,,,,0.0,0.0
2022-09-04 12:40:46+00:00,0.660230604,,,,,0.0,0.0
2022-09-04 12:40:48+00:00,0.650074714,,,,,0.0,0.0
2022-09-04 12:40:50+00:00,0.659796662,,,,,0.0,0.0
2022-09-04 12:40:52+00:00,0.908152134,,,,,0.0,0.0
2022-09-04 12:40:54+00:00,0.914616327,,,,,0.0,0.0
2022-09-04 12:40:56+00:00,0.972594273,,,,,0.0,0.0
2022-09-04 12:40:58+00:00,1.055665046,,,,,21.439348727292966,0.0
2022-09-04 12:41:00+00:00,1.151570899,,,,,24.181884007627342,0.0
2022-09-04 12:41:02+00:00,1.254469558,,,,,26.826211756398,0.0
2022-09-04 12:41:04+00:00,1.361462504,,,,,29.43417435058586,0.0
2022-09-04 12:41:06+00:00,1.471030328,,,,,32.03377716400437,0.0
2022-09-04 12:41:08+00:00,1.582320735,,,,,34.637333602596705,0.0
2022-09-04 12:41:10+00:00,1.694819416,,,,,36.00860167718089,0.0
2022-09-04 12:41:12+00:00,1.808194034,,,,,36.275106238417635,0.0
2022-09-04 12:41:14+00:00,1.922217449,,,,,36.54277863193893,0.0
2022-09-04 12:41:16+00:00,2.036727891,,,,,36.811626240101084,0.0
2022-09-04 12:41:18+00:00,2.151606898,,,,,37.08165425817539,0.0
2022-09-04 12:41:20+00:00,2.26676617,,,,,37.35287928936201,0.0
2022-09-04 12:41:22+00:00,2.382139168,,,,,37.62533200416012,0.0
2022-09-04 12:41:24+00:00,2.49767542,,,,,37.89905551482758,0.0
2022-09-04 12:41:26+00:00,2.613336497,,,,,38.174102544554565,0.0
2022-09-04 12:41:28+00:00,2.729093067,,,,,38.45053260483742,0.0
2022-09-04 12:41:30+00:00,2.844922716,,,,,38.72840970367538,0.0
2022-09-04 12:41:32+00:00,2.9608083,,,,,39.00780058151442,0.0
2022-09-04 12:41:34+00:00,3.076736705,,,,,39.28877347087794,0.0
2022-09-04 12:41:36+00:00,3.19269789,,,,,39.57139723198276,0.0
2022-09-04 12:41:38+00:00,3.308684172,,,,,39.85574082465227,0.0
2022-09-04 12:41:40+00:00,3.424689668,,,,,40.1418729757588,0.0
2022-09-04 12:41:42+00:00,3.540709874,,,,,40.42986198343225,0.0
2022-09-04 12:41:44+00:00,3.656741343,,,,,40.71977565562099,0.0
2022-09-04 12:41:46+00:00,3.772781434,,,,,41.0116812658057,0.0
2022-09-04 12:41:48+00:00,3.888828128,,,,,41.30564558921831,0.0
2022-09-04 12:41:50+00:00,4.004879876,,,,,41.60173492636051,0.0
2022-09-04 12:41:52+00:00,4.120935494,,,,,41.9000151805003,0.0
2022-09-04 12:41:54+00:00,4.236994074,,,,,42.20055189074501,0.0
2022-09-04 12:41:56+00:00,4.353054924,,,,,42.50341030311693,0.0
2022-09-04 12:41:58+00:00,4.469117509,,,,,42.80865539878726,0.0
2022-09-04 12:42:00+00:00,4.585181425,,,,,43.11635196589828,0.0
2022-09-04 12:42:02+00:00,4.701246359,,,,,43.42656462321538,0.0
2022-09-04 12:42:04+00:00,4.817312072,,,,,43.73935785534189,0.0
2022-09-04 12:42:06+00:00,4.933378382,,,,,44.05479606022012,0.0
2022-09-04 12:42:08+00:00,5.049445149,,,,,44.37294356204578,0.0
2022-09-04 12:42:10+00:00,5.165512265,,,,,44.69386462449038,0.0
2022-09-04 12:42:12+00:00,5.28157965,,,,,45.01762349539458,0.0
2022-09-04 12:42:14+00:00,5.397647239,,,,,45.34428438822136,0.0
2022-09-04 12:42:16+00:00,5.513714986,,,,,45.67391151513568,0.0
2022-09-04 12:42:18+00:00,5.629782853,,,,,46.00656910513869,0.0
2022-09-04 12:42:20+00:00,5.745850811,,,,,46.34232138831477,0.0
2022-09-04 12:42:22+00:00,5.861918841,,,,,46.68123263180272,0.0
2022-09-04 12:42:24+00:00,5.977986924,,,,,47.02336711239684,0.0
2022-09-04 12:42:26+00:00,6.094055048,,,,,47.36878915739961,0.0
2022-09-04 12:42:28+00:00,6.210123204,,,,,47.71756312516795,0.0
2022-09-04 12:42:30+00:00,6.326191385,,,,,48.06975340615405,0.0
2022-09-04 12:42:32+00:00,6.442259583,,,,,48.425424437738094,0.0
2022-09-04 12:42:34+00:00,6.558327796,,,,,48.78464072613547,0.0
