date,spd,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2022-09-04 12:35:58+00:00,8.86964274,,,,
2022-09-04 12:36:00+00:00,6.719601816,,,,
2022-09-04 12:36:02+00:00,6.204574378,,,,
2022-09-04 12:36:04+00:00,6.487433472,,,,
2022-09-04 12:36:06+00:00,7.221509128,,,,
2022-09-04 12:36:08+00:00,8.230085103,,,,
2022-09-04 12:36:10+00:00,9.417286557,,,,
2022-09-04 12:36:12+00:00,10.72723089,,,,
2022-09-04 12:36:14+00:00,12.12492034,,,,
2022-09-04 12:36:16+00:00,13.58702081,,,,
2022-09-04 12:36:18+00:00,15.99475685,,,,
2022-09-04 12:36:20+00:00,17.17583237,,,,
2022-09-04 12:36:22+00:00,17.24783128,,,,
2022-09-04 12:36:24+00:00,18.86319663,,,,
2022-09-04 12:36:26+00:00,20.50556792,,,,
2022-09-04 12:36:28+00:00,20.92662205,,,,
2022-09-04 12:36:30+00:00,20.749556,,,,
2022-09-04 12:36:32+00:00,20.45226842,,,,
2022-09-04 12:36:34+00:00,20.43494811,,,,
2022-09-04 12:36:36+00:00,19.75169136,,,,
2022-09-04 12:36:38+00:00,19.00539355,,,,
2022-09-04 12:36:40+00:00,18.55154763,,,,
2022-09-04 12:36:42+00:00,18.31590391,,,,
2022-09-04 12:36:44+00:00,18.1891696,,,,
2022-09-04 12:36:46+00:00,18.11997388,,,,
2022-09-04 12:36:48+00:00,18.08334439,,,,
2022-09-04 12:36:50+00:00,18.38390116,,,,
2022-09-04 12:36:52+00:00,17.79285349,,,,
2022-09-04 12:36:54+00:00,15.92980947,,,,
2022-09-04 12:36:56+00:00,15.04118388,,,,
2022-09-04 12:36:58+00:00,15.40399394,,,,
2022-09-04 12:37:00+00:00,15.1826801,,,,
2022-09-04 12:37:02+00:00,16.77167919,,,,
2022-09-04 12:37:04+00:00,18.51441163,,,,
2022-09-04 12:37:06+00:00,19.16803782,,,,
2022-09-04 12:37:08+00:00,20.10263486,,,,
2022-09-04 12:37:10+00:00,22.0185123,,,,
2022-09-04 12:37:12+00:00,22.72458445,,,,
2022-09-04 12:37:14+00:00,22.97025859,,,,
2022-09-04 12:37:16+00:00,22.17408279,,,,
2022-09-04 12:37:18+00:00,21.22810941,,,,
2022-09-04 12:37:20+00:00,20.95919103,,,,
2022-09-04 12:37:22+00:00,20.80803941,,,,
2022-09-04 12:37:24+00:00,20.12026741,,,,
2022-09-04 12:37:26+00:00,18.69045948,,,,
2022-09-04 12:37:28+00:00,17.31415201,,,,
2022-09-04 12:37:30+00:00,16.72888945,,,,
2022-09-04 12:37:32+00:00,16.57126242,,,,
2022-09-04 12:37:34+00:00,16.63927282,,,,
2022-09-04 12:37:36+00:00,16.83480532,,,,
2022-09-04 12:37:38+00:00,17.10786901,,,,
2022-09-04 12:37:40+00:00,17.43135789,,,,
2022-09-04 12:37:42+00:00,18.15237546,,,,
2022-09-04 12:37:44+00:00,19.69575616,,,,
2022-09-04 12:37:46+00:00,20.47529332,,,,
2022-09-04 12:37:48+00:00,20.81709851,,,,
2022-09-04 12:37:50+00:00,20.93549942,,,,
2022-09-04 12:37:52+00:00,20.93251613,,,,
2022-09-04 12:37:54+00:00,20.85866902,,,,
2022-09-04 12:37:56+00:00,20.74037612,,,,
2022-09-04 12:37:58+00:00,20.59241411,,,,
2022-09-04 12:38:00+00:00,20.42367433,,,,
2022-09-04 12:38:02+00:00,20.23988775,,,,
2022-09-04 12:38:04+00:00,20.0449637,,,,
2022-09-04 12:38:06+00:00,19.84168264,,,,
2022-09-04 12:38:08+00:00,19.78145385,,,,
2022-09-04 12:38:10+00:00,19.93963634,,,,
2022-09-04 12:38:12+00:00,19.9323951,,,,
2022-09-04 12:38:14+00:00,19.65162962,,,,
2022-09-04 12:38:16+00:00,19.67956668,,,,
2022-09-04 12:38:18+00:00,19.99330654,,,,
2022-09-04 12:38:20+00:00,20.56118999,,,,
2022-09-04 12:38:22+00:00,21.13281083,,,,
2022-09-04 12:38:24+00:00,21.71902201,,,,
2022-09-04 12:38:26+00:00,22.31920492,,,,
2022-09-04 12:38:28+00:00,22.93132982,,,,
2022-09-04 12:38:30+00:00,23.55315109,,,,
2022-09-04 12:38:32+00:00,24.18264205,,,,
2022-09-04 12:38:34+00:00,24.19602786,,,,
2022-09-04 12:38:36+00:00,23.22020413,,,,
2022-09-04 12:38:38+00:00,22.25504308,,,,
2022-09-04 12:38:40+00:00,20.52882816,,,,
2022-09-04 12:38:42+00:00,18.39341108,,,,
2022-09-04 12:38:44+00:00,17.2090507,,,,
2022-09-04 12:38:46+00:00,16.71546487,,,,
2022-09-04 12:38:48+00:00,16.6295991,,,,
2022-09-04 12:38:50+00:00,17.74804766,,,,
2022-09-04 12:38:52+00:00,19.3638434,,,,
2022-09-04 12:38:54+00:00,20.25159984,,,,
2022-09-04 12:38:56+00:00,20.49298573,,,,
2022-09-04 12:38:58+00:00,20.01583939,,,,
2022-09-04 12:39:00+00:00,19.52988342,,,,
2022-09-04 12:39:02+00:00,19.532924,,,,
2022-09-04 12:39:04+00:00,21.42153625,,,,
2022-09-04 12:39:06+00:00,24.05114673,,,,
2022-09-04 12:39:08+00:00,24.7310484,,,,
2022-09-04 12:39:10+00:00,24.57091316,,,,
2022-09-04 12:39:12+00:00,23.96855081,,,,
2022-09-04 12:39:14+00:00,24.54031959,,,,
2022-09-04 12:39:16+00:00,25.36008818,,,,
2022-09-04 12:39:18+00:00,24.76518198,,,,
2022-09-04 12:39:20+00:00,23.86915722,,,,
2022-09-04 12:39:22+00:00,23.27390089,,,,
2022-09-04 12:39:24+00:00,20.89495505,,,,
2022-09-04 12:39:26+00:00,20.31247412,,,,
2022-09-04 12:39:28+00:00,21.31181124,,,,
2022-09-04 12:39:30+00:00,21.20375261,,,,
2022-09-04 12:39:32+00:00,21.39837946,,,,
2022-09-04 12:39:34+00:00,20.61895307,,,,
2022-09-04 12:39:36+00:00,21.42138875,,,,
2022-09-04 12:39:38+00:00,21.70987353,,,,
2022-09-04 12:39:40+00:00,20.94248204,,,,
2022-09-04 12:39:42+00:00,20.52212634,,,,
2022-09-04 12:39:44+00:00,20.82260135,,,,
2022-09-04 12:39:46+00:00,20.2232576,,,,
2022-09-04 12:39:48+00:00,19.08361924,,,,
2022-09-04 12:39:50+00:00,16.32044605,,,,
2022-09-04 12:39:52+00:00,14.27613112,,,,
2022-09-04 12:39:54+00:00,13.00280202,,,,
2022-09-04 12:39:56+00:00,11.55714533,,,,
2022-09-04 12:39:58+00:00,8.010550516,,,,
2022-09-04 12:40:00+00:00,5.262328516,,,,
2022-09-04 12:40:02+00:00,3.681095616,,,,
2022-09-04 12:40:04+00:00,2.755790374,,,,
2022-09-04 12:40:06+00:00,2.132644357,,,,
2022-09-04 12:40:08+00:00,1.646923965,,,,
2022-09-04 12:40:10+00:00,1.323200884,,,,
2022-09-04 12:40:12+00:00,1.073222082,,,,
2022-09-04 12:40:14+00:00,0.883396559,,,,
2022-09-04 12:40:16+00:00,0.905590058,,,,
2022-09-04 12:40:18+00:00,0.82144539,,,,
2022-09-04 12:40:20+00:00,0.680905878,,,,
2022-09-04 12:40:22+00:00,0.572069619,,,,
2022-09-04 12:40:24+00:00,0.52603641,,,,
2022-09-04 12:40:26+00:00,0.615336341,,,,
2022-09-04 12:40:28+00:00,0.586163704,,,,
2022-09-04 12:40:30+00:00,0.581601005,,,,
2022-09-04 12:40:32+00:00,0.550537872,,,,
2022-09-04 12:40:34+00:00,0.539543576,,,,
2022-09-04 12:40:36+00:00,0.703799392,,,,
2022-09-04 12:40:38+00:00,0.614405617,,,,
2022-09-04 12:40:40+00:00,0.480965337,,,,
2022-09-04 12:40:42+00:00,0.450818297,,,,
2022-09-04 12:40:44+00:00,0.534661713,,,,
2022-09-04 12:40:46+00:00,0.660230604,,,,
2022-09-04 12:40:48+00:00,0.650074714,,,,
2022-09-04 12:40:50+00:00,0.659796662,,,,
2022-09-04 12:40:52+00:00,0.908152134,,,,
2022-09-04 12:40:54+00:00,0.914616327,,,,
2022-09-04 12:40:56+00:00,0.972594273,,,,
2022-09-04 12:40:58+00:00,1.055665046,,,,
2022-09-04 12:41:00+00:00,1.151570899,,,,
2022-09-04 12:41:02+00:00,1.254469558,,,,
2022-09-04 12:41:04+00:00,1.361462504,,,,
2022-09-04 12:41:06+00:00,1.471030328,,,,
2022-09-04 12:41:08+00:00,1.582320735,,,,
2022-09-04 12:41:10+00:00,1.694819416,,,,
2022-09-04 12:41:12+00:00,1.808194034,,,,
2022-09-04 12:41:14+00:00,1.922217449,,,,
2022-09-04 12:41:16+00:00,2.036727891,,,,
2022-09-04 12:41:18+00:00,2.151606898,,,,
2022-09-04 12:41:20+00:00,2.26676617,,,,
2022-09-04 12:41:22+00:00,2.382139168,,,,
2022-09-04 12:41:24+00:00,2.49767542,,,,
2022-09-04 12:41:26+00:00,2.613336497,,,,
2022-09-04 12:41:28+00:00,2.729093067,,,,
2022-09-04 12:41:30+00:00,2.844922716,,,,
2022-09-04 12:41:32+00:00,2.9608083,,,,
2022-09-04 12:41:34+00:00,3.076736705,,,,
2022-09-04 12:41:36+00:00,3.19269789,,,,
2022-09-04 12:41:38+00:00,3.308684172,,,,
2022-09-04 12:41:40+00:00,3.424689668,,,,
2022-09-04 12:41:42+00:00,3.540709874,,,,
2022-09-04 12:41:44+00:00,3.656741343,,,,
2022-09-04 12:41:46+00:00,3.772781434,,,,
2022-09-04 12:41:48+00:00,3.888828128,,,,
2022-09-04 12:41:50+00:00,4.004879876,,,,
2022-09-04 12:41:52+00:00,4.120935494,,,,
2022-09-04 12:41:54+00:00,4.236994074,,,,
2022-09-04 12:41:56+00:00,4.353054924,,,,
2022-09-04 12:41:58+00:00,4.469117509,,,,
2022-09-04 12:42:00+00:00,4.585181425,,,,
2022-09-04 12:42:02+00:00,4.701246359,,,,
2022-09-04 12:42:04+00:00,4.817312072,,,,
2022-09-04 12:42:06+00:00,4.933378382,,,,
2022-09-04 12:42:08+00:00,5.049445149,,,,
2022-09-04 12:42:10+00:00,5.165512265,,,,
2022-09-04 12:42:12+00:00,5.28157965,,,,
2022-09-04 12:42:14+00:00,5.397647239,,,,
2022-09-04 12:42:16+00:00,5.513714986,,,,
2022-09-04 12:42:18+00:00,5.629782853,,,,
2022-09-04 12:42:20+00:00,5.745850811,,,,
2022-09-04 12:42:22+00:00,5.861918841,,,,
2022-09-04 12:42:24+00:00,5.977986924,,,,
2022-09-04 12:42:26+00:00,6.094055048,,,,
2022-09-04 12:42:28+00:00,6.210123204,,,,
2022-09-04 12:42:30+00:00,6.326191385,,,,
2022-09-04 12:42:32+00:00,6.442259583,,,,
2022-09-04 12:42:34+00:00,6.558327796,,,,
2022-09-04 12:42:36+00:00,6.67439602,,,,
2022-09-04 12:42:38+00:00,6.790464253,,,,
2022-09-04 12:42:40+00:00,6.906532491,,,,
2022-09-04 12:42:42+00:00,7.022600735,,,,
2022-09-04 12:42:44+00:00,7.138668982,,,,
2022-09-04 12:42:46+00:00,7.254737232,,,,
2022-09-04 12:42:48+00:00,7.370805484,,,,
2022-09-04 12:42:50+00:00,7.486873738,,,,
2022-09-04 12:42:52+00:00,7.602941993,,,,
2022-09-04 12:42:54+00:00,7.719010249,,,,
2022-09-04 12:42:56+00:00,7.835078506,,,,
2022-09-04 12:42:58+00:00,7.951146764,,,,
2022-09-04 12:43:00+00:00,8.067215022,,,,
2022-09-04 12:43:02+00:00,8.18328328,,,,
2022-09-04 12:43:04+00:00,8.299351539,,,,
2022-09-04 12:43:06+00:00,8.415419797,,,,
2022-09-04 12:43:08+00:00,8.531488056,,,,
2022-09-04 12:43:10+00:00,8.647556315,,,,
2022-09-04 12:43:12+00:00,8.763624574,,,,
2022-09-04 12:43:14+00:00,8.879692833,,,,
2022-09-04 12:43:16+00:00,8.995761093,,,,
2022-09-04 12:43:18+00:00,9.111829352,,,,
2022-09-04 12:43:20+00:00,9.227897611,,,,
2022-09-04 12:43:22+00:00,9.343965871,,,,
2022-09-04 12:43:24+00:00,9.46003413,,,,
2022-09-04 12:43:26+00:00,9.576102389,,,,
2022-09-04 12:43:28+00:00,9.692170649,,,,
2022-09-04 12:43:30+00:00,9.808238908,,,,
2022-09-04 12:43:32+00:00,9.924307167,,,,
2022-09-04 12:43:34+00:00,10.04037543,,,,
2022-09-04 12:43:36+00:00,10.15644369,,,,
2022-09-04 12:43:38+00:00,10.27251195,,,,
2022-09-04 12:43:40+00:00,10.3885802,,,,
2022-09-04 12:43:42+00:00,10.50464846,,,,
2022-09-04 12:43:44+00:00,10.62071672,,,,
2022-09-04 12:43:46+00:00,10.73678498,,,,
2022-09-04 12:43:48+00:00,10.85285324,,,,
2022-09-04 12:43:50+00:00,10.9689215,,,,
2022-09-04 12:43:52+00:00,11.08498976,,,,
2022-09-04 12:43:54+00:00,11.20105802,,,,
2022-09-04 12:43:56+00:00,11.31712628,,,,
2022-09-04 12:43:58+00:00,11.43319454,,,,
2022-09-04 12:44:00+00:00,11.5492628,,,,
2022-09-04 12:44:02+00:00,11.66533106,,,,
2022-09-04 12:44:04+00:00,11.78139932,,,,
2022-09-04 12:44:06+00:00,11.89746758,,,,
2022-09-04 12:44:08+00:00,12.01353584,,,,
2022-09-04 12:44:10+00:00,12.1296041,,,,
2022-09-04 12:44:12+00:00,12.24567235,,,,
2022-09-04 12:44:14+00:00,12.36174061,,,,
2022-09-04 12:44:16+00:00,12.47780887,,,,
2022-09-04 12:44:18+00:00,12.59387713,,,,
2022-09-04 12:44:20+00:00,12.70994539,,,,
2022-09-04 12:44:22+00:00,12.82601365,,,,
2022-09-04 12:44:24+00:00,12.94208191,,,,
2022-09-04 12:44:26+00:00,13.05815017,,,,
2022-09-04 12:44:28+00:00,13.17421843,,,,
2022-09-04 12:44:30+00:00,13.29028669,,,,
2022-09-04 12:44:32+00:00,13.40635495,,,,
2022-09-04 12:44:34+00:00,13.52242321,,,,
2022-09-04 12:44:36+00:00,13.63849147,,,,
2022-09-04 12:44:38+00:00,13.75455973,,,,
2022-09-04 12:44:40+00:00,13.87062799,,,,
2022-09-04 12:44:42+00:00,13.98669625,,,,
2022-09-04 12:44:44+00:00,14.10276451,,,,
2022-09-04 12:44:46+00:00,14.21883276,,,,
2022-09-04 12:44:48+00:00,14.33490102,,,,
2022-09-04 12:44:50+00:00,14.45096928,,,,
2022-09-04 12:44:52+00:00,14.56703754,,,,
2022-09-04 12:44:54+00:00,14.6831058,,,,
2022-09-04 12:44:56+00:00,14.79917406,,,,
2022-09-04 12:44:58+00:00,14.91524232,,,,
2022-09-04 12:45:00+00:00,15.03131058,,,,
2022-09-04 12:45:02+00:00,15.14737884,,,,
2022-09-04 12:45:04+00:00,15.2634471,,,,
2022-09-04 12:45:06+00:00,15.37951536,,,,
2022-09-04 12:45:08+00:00,15.49558362,,,,
2022-09-04 12:45:10+00:00,15.61165188,,,,
2022-09-04 12:45:12+00:00,15.72772014,,,,
2022-09-04 12:45:14+00:00,15.8437884,,,,
2022-09-04 12:45:16+00:00,15.95985666,,,,
2022-09-04 12:45:18+00:00,16.07592491,,,,
2022-09-04 12:45:20+00:00,16.19199317,,,,
2022-09-04 12:45:22+00:00,16.30806143,,,,
2022-09-04 12:45:24+00:00,16.42412969,,,,
2022-09-04 12:45:26+00:00,16.54019795,,,,
2022-09-04 12:45:28+00:00,16.65626621,,,,
2022-09-04 12:45:30+00:00,16.77233447,,,,
2022-09-04 12:45:32+00:00,16.88840273,,,,
2022-09-04 12:45:34+00:00,17.00447099,,,,
2022-09-04 12:45:36+00:00,17.12053925,,,,
2022-09-04 12:45:38+00:00,17.23660751,,,,
2022-09-04 12:45:40+00:00,17.35267577,,,,
2022-09-04 12:45:42+00:00,17.46874403,,,,
2022-09-04 12:45:44+00:00,17.58481229,,,,
2022-09-04 12:45:46+00:00,17.65162628,,,,
2022-09-04 12:45:48+00:00,16.60287414,,,,
2022-09-04 12:45:50+00:00,14.3497023,,,,
2022-09-04 12:45:52+00:00,13.39966523,,,,
2022-09-04 12:45:54+00:00,15.01271356,,,,
2022-09-04 12:45:56+00:00,13.88530724,,,,
2022-09-04 12:45:58+00:00,14.04925571,,,,
2022-09-04 12:46:00+00:00,17.88330731,,,,
2022-09-04 12:46:02+00:00,19.81805048,,,,
2022-09-04 12:46:04+00:00,19.48324818,,,,
2022-09-04 12:46:06+00:00,18.07683695,,,,
2022-09-04 12:46:08+00:00,18.24288666,,,,
2022-09-04 12:46:10+00:00,19.36073256,,,,
2022-09-04 12:46:12+00:00,19.54229655,,,,
2022-09-04 12:46:14+00:00,19.08385263,,,,
2022-09-04 12:46:16+00:00,19.35349854,,,,
2022-09-04 12:46:18+00:00,19.77020376,,,,
2022-09-04 12:46:20+00:00,20.415129,,,,
2022-09-04 12:46:22+00:00,21.15120656,,,,
2022-09-04 12:46:24+00:00,21.16940571,,,,
2022-09-04 12:46:26+00:00,21.12069608,,,,
2022-09-04 12:46:28+00:00,21.26099755,,,,
2022-09-04 12:46:30+00:00,21.51092531,,,,
2022-09-04 12:46:32+00:00,21.81598143,,,,
2022-09-04 12:46:34+00:00,22.1504433,,,,
2022-09-04 12:46:36+00:00,22.50172923,,,,
2022-09-04 12:46:38+00:00,22.86336729,,,,
2022-09-04 12:46:40+00:00,23.23180732,,,,
2022-09-04 12:46:42+00:00,23.60495558,,,,
2022-09-04 12:46:44+00:00,23.75083218,,,,
2022-09-04 12:46:46+00:00,23.07421531,,,,
2022-09-04 12:46:48+00:00,21.94740167,,,,
2022-09-04 12:46:50+00:00,20.5713666,,,,
2022-09-04 12:46:52+00:00,19.04694826,,,,
2022-09-04 12:46:54+00:00,17.42778035,,,,
2022-09-04 12:46:56+00:00,15.74445042,,,,
2022-09-04 12:46:58+00:00,14.01572118,,,,
2022-09-04 12:47:00+00:00,12.2538885,,,,
2022-09-04 12:47:02+00:00,10.46744676,,,,
2022-09-04 12:47:04+00:00,8.662490706,,,,
2022-09-04 12:47:06+00:00,6.843504959,,,,
2022-09-04 12:47:08+00:00,5.013842324,,,,
2022-09-04 12:47:10+00:00,3.292553902,,,,
2022-09-04 12:47:12+00:00,2.462714922,,,,
2022-09-04 12:47:14+00:00,2.376931925,,,,
2022-09-04 12:47:16+00:00,2.69103062,,,,
2022-09-04 12:47:18+00:00,3.235828218,,,,
2022-09-04 12:47:20+00:00,3.923716654,,,,
2022-09-04 12:47:22+00:00,4.706253231,,,,
2022-09-04 12:47:24+00:00,5.55463,,,,
2022-09-04 12:47:26+00:00,6.450471314,,,,
2022-09-04 12:47:28+00:00,7.381344069,,,,
2022-09-04 12:47:30+00:00,8.338456171,,,,
2022-09-04 12:47:32+00:00,9.315399283,,,,
2022-09-04 12:47:34+00:00,10.30741063,,,,
2022-09-04 12:47:36+00:00,11.31090753,,,,
2022-09-04 12:47:38+00:00,12.32317537,,,,
2022-09-04 12:47:40+00:00,13.34214837,,,,
2022-09-04 12:47:42+00:00,14.36625053,,,,
2022-09-04 12:47:44+00:00,15.39427771,,,,
2022-09-04 12:47:46+00:00,16.42530909,,,,
2022-09-04 12:47:48+00:00,17.45864018,,,,
2022-09-04 12:47:50+00:00,18.69618246,,,,
2022-09-04 12:47:52+00:00,19.79090226,,,,
2022-09-04 12:47:54+00:00,20.65853318,,,,
2022-09-04 12:47:56+00:00,21.10318886,,,,
2022-09-04 12:47:58+00:00,22.45212176,,,,
2022-09-04 12:48:00+00:00,23.30806571,,,,
2022-09-04 12:48:02+00:00,22.18582628,,,,
2022-09-04 12:48:04+00:00,21.74759034,,,,
2022-09-04 12:48:06+00:00,21.44864673,,,,
2022-09-04 12:48:08+00:00,20.99794282,,,,
2022-09-04 12:48:10+00:00,20.37270032,,,,
2022-09-04 12:48:12+00:00,18.73235301,,,,
2022-09-04 12:48:14+00:00,17.41768539,,,,
2022-09-04 12:48:16+00:00,17.53382209,,,,
2022-09-04 12:48:18+00:00,18.53809316,,,,
2022-09-04 12:48:20+00:00,19.32611425,,,,
2022-09-04 12:48:22+00:00,19.63200585,,,,
2022-09-04 12:48:24+00:00,19.5463432,,,,
2022-09-04 12:48:26+00:00,19.48743067,,,,
2022-09-04 12:48:28+00:00,19.18527068,,,,
2022-09-04 12:48:30+00:00,18.01913064,,,,
2022-09-04 12:48:32+00:00,15.59698438,,,,
2022-09-04 12:48:34+00:00,12.41688283,,,,
2022-09-04 12:48:36+00:00,9.131212487,,,,
2022-09-04 12:48:38+00:00,6.359691092,,,,
2022-09-04 12:48:40+00:00,4.357915006,,,,
2022-09-04 12:48:42+00:00,3.087172405,,,,
2022-09-04 12:48:44+00:00,2.29148928,,,,
2022-09-04 12:48:46+00:00,1.825104578,,,,
2022-09-04 12:48:48+00:00,1.701312486,,,,
2022-09-04 12:48:50+00:00,2.707767891,,,,
2022-09-04 12:48:52+00:00,5.316470439,,,,
2022-09-04 12:48:54+00:00,7.486926023,,,,
2022-09-04 12:48:56+00:00,9.2233945,,,,
2022-09-04 12:48:58+00:00,9.559073726,,,,
2022-09-04 12:49:00+00:00,10.04456435,,,,
2022-09-04 12:49:02+00:00,11.11545295,,,,
2022-09-04 12:49:04+00:00,12.91783003,,,,
2022-09-04 12:49:06+00:00,15.06939019,,,,
2022-09-04 12:49:08+00:00,14.86079562,,,,
2022-09-04 12:49:10+00:00,15.7040661,,,,
2022-09-04 12:49:12+00:00,16.95068078,,,,
2022-09-04 12:49:14+00:00,16.11997491,,,,
2022-09-04 12:49:16+00:00,16.17447409,,,,
2022-09-04 12:49:18+00:00,15.53221764,,,,
2022-09-04 12:49:20+00:00,15.59141454,,,,
2022-09-04 12:49:22+00:00,15.64317582,,,,
2022-09-04 12:49:24+00:00,16.06794844,,,,
2022-09-04 12:49:26+00:00,17.45805833,,,,
2022-09-04 12:49:28+00:00,18.90834508,,,,
2022-09-04 12:49:30+00:00,19.424113,,,,
2022-09-04 12:49:32+00:00,18.64172764,,,,
2022-09-04 12:49:34+00:00,18.53671184,,,,
2022-09-04 12:49:36+00:00,17.29938461,,,,
2022-09-04 12:49:38+00:00,17.58437769,,,,
2022-09-04 12:49:40+00:00,19.31729491,,,,
2022-09-04 12:49:42+00:00,19.57119536,,,,
2022-09-04 12:49:44+00:00,19.30530097,,,,
2022-09-04 12:49:46+00:00,20.24438279,,,,
2022-09-04 12:49:48+00:00,22.79235038,,,,
2022-09-04 12:49:50+00:00,23.3798215,,,,
2022-09-04 12:49:52+00:00,23.57909186,,,,
2022-09-04 12:49:54+00:00,23.2577153,,,,
2022-09-04 12:49:56+00:00,20.54057215,,,,
2022-09-04 12:49:58+00:00,17.64628922,,,,
2022-09-04 12:50:00+00:00,14.3516667,,,,
2022-09-04 12:50:02+00:00,12.94409052,,,,
2022-09-04 12:50:04+00:00,12.47351958,,,,
2022-09-04 12:50:06+00:00,12.76809867,,,,
2022-09-04 12:50:08+00:00,12.62151204,,,,
2022-09-04 12:50:10+00:00,13.05414332,,,,
2022-09-04 12:50:12+00:00,13.66187072,,,,
2022-09-04 12:50:14+00:00,14.79245452,,,,
2022-09-04 12:50:16+00:00,16.91823288,,,,
2022-09-04 12:50:18+00:00,16.76420352,,,,
2022-09-04 12:50:20+00:00,16.9425429,,,,
2022-09-04 12:50:22+00:00,17.26277303,,,,
2022-09-04 12:50:24+00:00,17.64935441,,,,
2022-09-04 12:50:26+00:00,18.06794316,,,,
2022-09-04 12:50:28+00:00,19.22286488,,,,
2022-09-04 12:50:30+00:00,20.79790271,,,,
2022-09-04 12:50:32+00:00,20.04994908,,,,
2022-09-04 12:50:34+00:00,19.96875621,,,,
2022-09-04 12:50:36+00:00,18.98335254,,,,
2022-09-04 12:50:38+00:00,17.18893837,,,,
2022-09-04 12:50:40+00:00,14.77872734,,,,
2022-09-04 12:50:42+00:00,12.65306429,,,,
2022-09-04 12:50:44+00:00,11.95165148,,,,
2022-09-04 12:50:46+00:00,12.18425084,,,,
2022-09-04 12:50:48+00:00,8.660866568,,,,
2022-09-04 12:50:50+00:00,5.836053531,,,,
2022-09-04 12:50:52+00:00,4.075231708,,,,
2022-09-04 12:50:54+00:00,2.963267375,,,,
2022-09-04 12:50:56+00:00,2.385267267,,,,
2022-09-04 12:50:58+00:00,2.172859166,,,,
2022-09-04 12:51:00+00:00,1.907719539,,,,
2022-09-04 12:51:02+00:00,1.515232851,,,,
2022-09-04 12:51:04+00:00,1.440715742,,,,
2022-09-04 12:51:06+00:00,2.790724364,,,,
2022-09-04 12:51:08+00:00,6.441549646,,,,
2022-09-04 12:51:10+00:00,9.238038416,,,,
2022-09-04 12:51:12+00:00,13.27219973,,,,
2022-09-04 12:51:14+00:00,16.43530501,,,,
2022-09-04 12:51:16+00:00,17.8443341,,,,
2022-09-04 12:51:18+00:00,19.16017897,,,,
2022-09-04 12:51:20+00:00,21.58178343,,,,
2022-09-04 12:51:22+00:00,23.66273607,,,,
2022-09-04 12:51:24+00:00,24.81712758,,,,
2022-09-04 12:51:26+00:00,24.23019037,,,,
2022-09-04 12:51:28+00:00,23.91491265,,,,
2022-09-04 12:51:30+00:00,23.58941806,,,,
2022-09-04 12:51:32+00:00,22.69203734,,,,
2022-09-04 12:51:34+00:00,21.63119459,,,,
2022-09-04 12:51:36+00:00,21.282662,,,,
2022-09-04 12:51:38+00:00,22.01007166,,,,
2022-09-04 12:51:40+00:00,22.38556284,,,,
2022-09-04 12:51:42+00:00,21.92485981,,,,
2022-09-04 12:51:44+00:00,19.51368398,,,,
2022-09-04 12:51:46+00:00,19.18885974,,,,
2022-09-04 12:51:48+00:00,20.12912358,,,,
2022-09-04 12:51:50+00:00,20.41265733,,,,
2022-09-04 12:51:52+00:00,19.38830198,,,,
2022-09-04 12:51:54+00:00,17.72084313,,,,
2022-09-04 12:51:56+00:00,15.6373654,,,,
2022-09-04 12:51:58+00:00,11.8290077,,,,
2022-09-04 12:52:00+00:00,8.519581155,,,,
2022-09-04 12:52:02+00:00,7.983657217,,,,
2022-09-04 12:52:04+00:00,9.906870093,,,,
2022-09-04 12:52:06+00:00,12.67088653,,,,
2022-09-04 12:52:08+00:00,15.76709613,,,,
2022-09-04 12:52:10+00:00,19.23072265,,,,
2022-09-04 12:52:12+00:00,21.5201716,,,,
2022-09-04 12:52:14+00:00,22.50769328,,,,
2022-09-04 12:52:16+00:00,23.03730795,,,,
2022-09-04 12:52:18+00:00,23.31248014,,,,
2022-09-04 12:52:20+00:00,23.43557482,,,,
2022-09-04 12:52:22+00:00,23.46122629,,,,
2022-09-04 12:52:24+00:00,23.4207133,,,,
2022-09-04 12:52:26+00:00,23.33329447,,,,
2022-09-04 12:52:28+00:00,23.21163063,,,,
2022-09-04 12:52:30+00:00,23.06448894,,,,
2022-09-04 12:52:32+00:00,22.89817012,,,,
2022-09-04 12:52:34+00:00,22.71731518,,,,
2022-09-04 12:52:36+00:00,22.52539607,,,,
2022-09-04 12:52:38+00:00,22.32503487,,,,
2022-09-04 12:52:40+00:00,22.11822304,,,,
2022-09-04 12:52:42+00:00,21.90647817,,,,
2022-09-04 12:52:44+00:00,21.69095898,,,,
2022-09-04 12:52:46+00:00,21.47255119,,,,
2022-09-04 12:52:48+00:00,21.25193232,,,,
2022-09-04 12:52:50+00:00,21.02962083,,,,
2022-09-04 12:52:52+00:00,20.80601351,,,,
2022-09-04 12:52:54+00:00,20.58141412,,,,
2022-09-04 12:52:56+00:00,20.3560552,,,,
2022-09-04 12:52:58+00:00,20.13011477,,,,
2022-09-04 12:53:00+00:00,19.90372912,,,,
2022-09-04 12:53:02+00:00,19.67700261,,,,
2022-09-04 12:53:04+00:00,19.45001512,,,,
2022-09-04 12:53:06+00:00,19.22282783,,,,
2022-09-04 12:53:08+00:00,18.99548756,,,,
2022-09-04 12:53:10+00:00,18.76803016,,,,
