date,spd,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,P_batt_W,P_mech_waste_W,t_s,v_ms,a_smooth,decel_g
2022-09-04 13:00:40+00:00,18.73420103,,,,,440.1595550156427,0.0,2512.0,5.2039447305555555,0.46366910532407424,-0.04726494447747953
2022-09-04 13:00:42+00:00,21.33765822,,,,,430.8701834001135,0.0,2514.0,5.927127283333333,0.3697251516203705,-0.037688598534186595
2022-09-04 13:00:44+00:00,24.1263201,,,,,376.7692285112359,0.0,2516.0,6.701755583333333,0.2422781296296297,-0.02469705704685318
2022-09-04 13:00:46+00:00,25.28210434,,,,,257.57182530007657,0.0,2518.0,7.022806761111111,0.10552768888888897,-0.010757154830671658
2022-09-04 13:00:48+00:00,25.25617011,,,,,115.54806639786796,0.0,2520.0,7.015602808333333,-0.026529162499999925,0.002704297910295609
2022-09-04 13:00:50+00:00,24.76660437,,,,,85.01444239679834,0.0,2522.0,6.879612325,-0.04966088541666661,0.005062271704043488
2022-09-04 13:00:52+00:00,23.49576025,,,,,122.84803193639308,0.0,2524.0,6.526600069444444,0.002143558796296352,-0.0002185075225582418
2022-09-04 13:00:54+00:00,24.89716395,,,,,175.83132117653722,0.0,2526.0,6.915878875,0.03486465023148155,-0.003553990849284562
2022-09-04 13:00:56+00:00,25.21821227,,,,,180.62188614991422,0.0,2528.0,7.005058963888889,0.034733740972222295,-0.0035406463784120584
2022-09-04 13:00:58+00:00,24.55030524,,,,,163.57579915637226,0.0,2530.0,6.819529233333333,0.028105664351851873,-0.0028650014629818424
2022-09-04 13:01:00+00:00,25.34311657,,,,,192.95617672294154,0.0,2532.0,7.039754602777777,0.04439337638888885,-0.004525318694076335
2022-09-04 13:01:02+00:00,25.98642435,,,,,215.1298689523441,0.0,2534.0,7.218451208333333,0.05495105300925925,-0.005601534455581983
2022-09-04 13:01:04+00:00,25.69988702,,,,,210.23319979431625,0.0,2536.0,7.1388575055555545,0.05492704259259266,-0.005599086910559904
2022-09-04 13:01:06+00:00,26.56742028,,,,,216.3746708730018,0.0,2538.0,7.379838966666666,0.047066440972222345,-0.004797802341714816
2022-09-04 13:01:08+00:00,27.13496888,,,,,163.52221335945765,0.0,2540.0,7.537491355555555,-0.007558066898148012,0.0007704451476195731
2022-09-04 13:01:10+00:00,26.58461274,,,,,55.0258396076968,0.0,2542.0,7.38461465,-0.09621276134259242,0.009807620931966608
2022-09-04 13:01:12+00:00,25.35618607,,,,,8.00128964654796,0.0,2544.0,7.043385019444444,-0.1276811287037035,0.013015405576320437
2022-09-04 13:01:14+00:00,24.1898118,,,,,8.367053374891643,0.0,2546.0,6.719392166666667,-0.1180279532407406,0.012031391767659591
2022-09-04 13:01:16+00:00,24.01394506,,,,,11.916496667944037,0.0,2548.0,6.670540294444445,-0.11317415902777772,0.01153661152168988
2022-09-04 13:01:18+00:00,22.82804617,,,,,-27.28195048251696,0.0,2550.0,6.341123936111111,-0.1510419446759259,0.015396732382867064
2022-09-04 13:01:20+00:00,21.82882803,,,,,-116.3398259909796,0.0,2552.0,6.063563341666667,-0.2644175638888888,0.02695388011099784
2022-09-04 13:01:22+00:00,19.84991682,,,,,-188.6903841916875,0.0,2554.0,5.513865783333333,-0.37315024814814807,0.0380377419111262
2022-09-04 13:01:24+00:00,15.56923565,,,,,-179.13422258447727,0.0,2556.0,4.324787680555556,-0.4078752263888888,0.04157749504473891
2022-09-04 13:01:26+00:00,12.96754783,,,,,-134.36577973248566,0.0,2558.0,3.6020966194444446,-0.3631130418518518,0.037014581228527195
2022-09-04 13:01:28+00:00,11.09098724,,,,,-105.35541016364384,0.0,2560.0,3.080829788888889,-0.3310390071759259,0.03374505679673046
2022-09-04 13:01:30+00:00,8.641681822,,,,,-85.71542766005024,0.0,2562.0,2.4004671727777778,-0.3357713707175925,0.03422745878874541
2022-09-04 13:01:32+00:00,5.594216548,,,,,-48.873881607399724,0.0,2564.0,1.5539490411111112,-0.2946659913888888,0.030037307990712418
2022-09-04 13:01:34+00:00,3.958995307,,,,,-0.0,25.106022613477457,2566.0,1.099720918611111,-0.2041293529629629,0.02080829286064861
2022-09-04 13:01:36+00:00,3.044102927,,,,,-0.0,8.622778507569409,2568.0,0.8455841463888889,-0.1112690726388888,0.011342413113036574
2022-09-04 13:01:38+00:00,2.373407395,,,,,-0.0,2.4139294368421265,2570.0,0.6592798319444445,-0.06317283256944435,0.006439636347547844
2022-09-04 13:01:40+00:00,2.372980522,,,,,-0.0,0.7579035825231883,2572.0,0.6591612561111112,-0.04490587085648142,0.004577560739702489
2022-09-04 13:01:42+00:00,1.901051345,,,,,-0.0,0.49631918295242416,2574.0,0.5280698180555555,-0.043067158796296225,0.004390128317665262
2022-09-04 13:01:44+00:00,1.576525356,,,,,-0.0,0.5352377452123587,2576.0,0.43792371,-0.04494600328703696,0.004581651711216815
2022-09-04 13:01:46+00:00,1.309361301,,,,,-0.0,0.16303505233357382,2578.0,0.3637114725,-0.039197928333333264,0.003995711348963636
2022-09-04 13:01:48+00:00,1.023003224,,,,,0.053536955334712026,0.0,2580.0,0.2841675622222222,-0.03460143800925919,0.0035271598378449733
2022-09-04 13:01:50+00:00,0.761222973,,,,,0.2961048402582961,0.0,2582.0,0.21145082583333333,-0.026596436157407335,0.002711155571601155
2022-09-04 13:01:52+00:00,0.629881562,,,,,0.5538064718116954,0.0,2584.0,0.17496710055555556,-0.015016398032407332,0.0015307235507041113
2022-09-04 13:01:54+00:00,0.553516921,,,,,0.686272639186675,0.0,2586.0,0.1537547002777778,-0.006504967476851778,0.0006630955633895798
2022-09-04 13:01:56+00:00,0.582000881,,,,,0.8026664701430702,0.0,2588.0,0.1616669113888889,-0.0032273311805554824,0.0003289838104541776
2022-09-04 13:01:58+00:00,0.528089059,,,,,0.7707768397674284,0.0,2590.0,0.14669140527777777,-0.0013233576388888165,0.00013489884188469075
2022-09-04 13:02:00+00:00,0.515888717,,,,,0.7791346225650606,0.0,2592.0,0.1433024213888889,-0.0001262847685184453,1.2873065088526533e-05
2022-09-04 13:02:02+00:00,0.562460035,,,,,0.8637540856893678,0.0,2594.0,0.1562388986111111,0.00046435543981488786,-4.7334907218643e-05
2022-09-04 13:02:04+00:00,0.542174403,,,,,1.1094138705611012,0.0,2596.0,0.15060400083333333,0.012498440995370445,-0.0012740510698644695
2022-09-04 13:02:06+00:00,0.521863528,,,,,1.5122960284195714,0.0,2598.0,0.1449620911111111,0.032569656111111185,-0.0033200464945067464
2022-09-04 13:02:08+00:00,1.096417875,,,,,3.3509332629522453,0.0,2600.0,0.30456052083333335,0.03615783231481489,-0.003685813691622313
2022-09-04 13:02:10+00:00,1.415225707,,,,,3.6560645224633843,0.0,2602.0,0.39311825194444444,0.024891292199074155,-0.002537338654339873
2022-09-04 13:02:12+00:00,1.21083058,,,,,2.006813489043469,0.0,2604.0,0.3363418277777778,0.003154544722222296,-0.0003215641918677162
2022-09-04 13:02:14+00:00,1.482754646,,,,,2.114199172597655,0.0,2606.0,0.4118762905555556,-0.002414357708333264,0.00024611189687393105
2022-09-04 13:02:16+00:00,1.165165268,,,,,2.3664772653300066,0.0,2608.0,0.32365701888888887,0.011975572361111181,-0.001220751514894106
2022-09-04 13:02:18+00:00,1.356590766,,,,,5.0263582680023,0.0,2610.0,0.37683076833333334,0.05134918835648156,-0.0052343719017820135
2022-09-04 13:02:20+00:00,1.854339186,,,,,15.14225910535922,0.0,2612.0,0.5150942183333334,0.15621258662037044,-0.015923811072412888
2022-09-04 13:02:22+00:00,3.011865665,,,,,40.31829672908587,0.0,2614.0,0.8366293513888889,0.27835847560185195,-0.028374972028731085
2022-09-04 13:02:24+00:00,6.258274111,,,,,93.39946760674479,0.0,2616.0,1.738409475277778,0.3099368180092594,-0.031593967177294534
2022-09-04 13:02:26+00:00,8.977741987,,,,,107.37968244677676,0.0,2618.0,2.493817218611111,0.23369730106481482,-0.023822354848604975
2022-09-04 13:02:28+00:00,9.277733402,,,,,78.57043253262326,0.0,2620.0,2.5771481672222225,0.150567297962963,-0.015348348416204178
2022-09-04 13:02:30+00:00,10.08812978,,,,,84.01396649477483,0.0,2622.0,2.802258272222222,0.144824290300926,-0.014762924597444035
2022-09-04 13:02:32+00:00,11.65239359,,,,,104.1326381125009,0.0,2624.0,3.2367759972222223,0.1539047182407408,-0.015688554356854314
2022-09-04 13:02:34+00:00,12.85949114,,,,,106.4344855477436,0.0,2626.0,3.572080872222222,0.13377951365740748,-0.01363705541869597
2022-09-04 13:02:36+00:00,13.15505587,,,,,120.68476596466736,0.0,2628.0,3.654182186111111,0.1537337898148149,-0.01567113046022578
2022-09-04 13:02:38+00:00,14.36474249,,,,,162.03072226699,0.0,2630.0,3.990206247222222,0.1982033664351853,-0.020204216761996463
2022-09-04 13:02:40+00:00,16.78844196,,,,,201.02792051605078,0.0,2632.0,4.6634561,0.20288812939814824,-0.020681766503379023
2022-09-04 13:02:42+00:00,17.78849048,,,,,170.77368880483698,0.0,2634.0,4.941247355555555,0.1416008868055556,-0.01443434116264583
2022-09-04 13:02:44+00:00,18.49607507,,,,,144.71028888901992,0.0,2636.0,5.137798630555555,0.09577140277777785,-0.009762630252576742
2022-09-04 13:02:46+00:00,18.77426769,,,,,172.3257389202585,0.0,2638.0,5.215074358333333,0.12609617013888896,-0.012853839973383177
2022-09-04 13:02:48+00:00,19.93998935,,,,,244.52433096481914,0.0,2640.0,5.538885930555556,0.19179046504629635,-0.019550506120927253
2022-09-04 13:02:50+00:00,21.79193075,,,,,296.68873765710833,0.0,2642.0,6.053314097222222,0.2116853189814815,-0.021578523851323292
2022-09-04 13:02:52+00:00,23.7637601,,,,,251.1861947485671,0.0,2644.0,6.601044472222222,0.12605249328703705,-0.012849387694906936
2022-09-04 13:02:54+00:00,24.09530272,,,,,123.96984601926277,0.0,2646.0,6.693139644444444,-0.004238158333333297,0.0004320242949371353
2022-09-04 13:02:56+00:00,23.08208509,,,,,11.13009908168752,0.0,2648.0,6.411690302777777,-0.10671683356481476,0.01087837243270283
2022-09-04 13:02:58+00:00,22.29051732,,,,,-50.30814982262616,0.0,2650.0,6.191810366666666,-0.17818018634259247,0.018163117873862638
2022-09-04 13:03:00+00:00,20.95837829,,,,,-139.3712689278079,0.0,2652.0,5.821771747222222,-0.2970646824074073,0.030281822875372812
2022-09-04 13:03:02+00:00,18.52162547,,,,,-240.33125100090305,0.0,2654.0,5.144895963888889,-0.466208170185185,0.04752376862234302
2022-09-04 13:03:04+00:00,14.01778266,,,,,-237.73156760463917,0.0,2656.0,3.8938285166666664,-0.5594264567592592,0.057026142381168106
2022-09-04 13:03:06+00:00,9.090919998,,,,,-142.43173065272885,0.0,2658.0,2.525255555,-0.5042365357407407,0.05140025848529466
