date,spd,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,t_s,v_ms,P_batt_W,P_mech_total_W
2022-09-04 12:25:44+00:00,14.41127809,,,,,416.0,4.0031328027777775,57.61330484149734,0.0
2022-09-04 12:25:46+00:00,14.22825676,,,,,418.0,3.9522935444444447,63.17653382543423,0.0
2022-09-04 12:25:48+00:00,14.93359107,,,,,420.0,4.148219741666667,72.31468747488324,0.0
2022-09-04 12:25:50+00:00,15.16048724,,,,,422.0,4.211246455555555,72.20706195718721,0.0
2022-09-04 12:25:52+00:00,15.37719402,,,,,424.0,4.271442783333333,55.485581118025266,0.0
2022-09-04 12:25:54+00:00,15.55617489,,,,,426.0,4.321159691666667,37.169048267631645,0.0
2022-09-04 12:25:56+00:00,15.08994074,,,,,428.0,4.191650205555555,28.259652288416323,0.0
2022-09-04 12:25:58+00:00,14.72194517,,,,,430.0,4.089429213888889,40.55039708846386,0.0
2022-09-04 12:26:00+00:00,15.0552316,,,,,432.0,4.182008777777778,72.5423587773646,0.0
2022-09-04 12:26:02+00:00,15.40549161,,,,,434.0,4.279303225,94.99148648102005,0.0
2022-09-04 12:26:04+00:00,16.25573309,,,,,436.0,4.515481413888889,85.63867141543956,0.0
2022-09-04 12:26:06+00:00,16.67134654,,,,,438.0,4.630929594444444,36.52247753965571,0.0
2022-09-04 12:26:08+00:00,15.8454251,,,,,440.0,4.401506972222222,-0.0,16.514786437793546
2022-09-04 12:26:10+00:00,14.64768988,,,,,442.0,4.068802744444445,-0.0,26.42698278181979
2022-09-04 12:26:12+00:00,13.88183985,,,,,444.0,3.856066625,-0.0,5.337087717877267
2022-09-04 12:26:14+00:00,13.61963436,,,,,446.0,3.7832317666666664,21.345008268772617,0.0
2022-09-04 12:26:16+00:00,13.60994445,,,,,448.0,3.780540125,39.402296917440715,0.0
2022-09-04 12:26:18+00:00,13.73443687,,,,,450.0,3.8151213527777776,49.79231401108974,0.0
2022-09-04 12:26:20+00:00,13.9353738,,,,,452.0,3.8709371666666668,56.66170737413575,0.0
2022-09-04 12:26:22+00:00,14.18315463,,,,,454.0,3.9397651750000002,61.83804211042428,0.0
2022-09-04 12:26:24+00:00,14.46160746,,,,,456.0,4.017113183333334,66.16362912816054,0.0
2022-09-04 12:26:26+00:00,14.7612356,,,,,458.0,4.100343222222222,70.04418997273295,0.0
2022-09-04 12:26:28+00:00,15.07605035,,,,,460.0,4.187791763888889,73.6855937401853,0.0
2022-09-04 12:26:30+00:00,15.40203644,,,,,462.0,4.2783434555555555,77.19924197953657,0.0
2022-09-04 12:26:32+00:00,15.73637298,,,,,464.0,4.371214716666667,80.65012988136343,0.0
2022-09-04 12:26:34+00:00,16.07701279,,,,,466.0,4.465836886111111,98.74909677587831,0.0
2022-09-04 12:26:36+00:00,16.4224385,,,,,468.0,4.561788472222221,155.5855190711185,0.0
2022-09-04 12:26:38+00:00,17.7003592,,,,,470.0,4.916766444444445,215.56377595964736,0.0
2022-09-04 12:26:40+00:00,20.41391044,,,,,472.0,5.670530677777777,242.4132474571381,0.0
2022-09-04 12:26:42+00:00,20.84813746,,,,,474.0,5.791149294444445,166.31628857418625,0.0
2022-09-04 12:26:44+00:00,21.0371482,,,,,476.0,5.843652277777778,82.37250823778042,0.0
2022-09-04 12:26:46+00:00,20.75254401,,,,,478.0,5.764595558333333,39.57834755599592,0.0
2022-09-04 12:26:48+00:00,19.99718078,,,,,480.0,5.554772438888889,22.825130264542043,0.0
2022-09-04 12:26:50+00:00,19.41078538,,,,,482.0,5.391884827777778,37.5087467001432,0.0
2022-09-04 12:26:52+00:00,19.327776,,,,,484.0,5.368826666666666,57.418452531566956,0.0
2022-09-04 12:26:54+00:00,19.33037142,,,,,486.0,5.369547616666666,60.68266593757016,0.0
2022-09-04 12:26:56+00:00,19.06454997,,,,,488.0,5.2957083250000005,71.39416470258385,0.0
