date,spd,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,t_s,v_ms,P_batt_W,P_mech_total_W
2022-09-04 12:21:12+00:00,18.65680554,,,,,144.0,5.182445983333333,157.44865839652513,0.0
2022-09-04 12:21:14+00:00,19.38876423,,,,,146.0,5.3857678416666666,176.29557856903267,0.0
2022-09-04 12:21:16+00:00,20.08494233,,,,,148.0,5.579150647222222,175.9373119704642,0.0
2022-09-04 12:21:18+00:00,20.52676565,,,,,150.0,5.7018793472222224,149.75025380323018,0.0
2022-09-04 12:21:20+00:00,20.71336278,,,,,152.0,5.753711883333334,93.11219182224218,0.0
2022-09-04 12:21:22+00:00,20.39831561,,,,,154.0,5.666198780555556,0.0,9.053915987624574
2022-09-04 12:21:24+00:00,18.9619668,,,,,156.0,5.267213,-27.328837502496174,0.0
2022-09-04 12:21:26+00:00,17.45482812,,,,,158.0,4.848563366666666,0.0,1.9433100120478877
2022-09-04 12:21:28+00:00,16.89835366,,,,,160.0,4.6939871277777785,118.61609188096655,0.0
2022-09-04 12:21:30+00:00,18.75918609,,,,,162.0,5.210885025,178.51294062209527,0.0
2022-09-04 12:21:32+00:00,19.62427325,,,,,164.0,5.451187013888889,103.89462292716817,0.0
2022-09-04 12:21:34+00:00,18.92934718,,,,,166.0,5.258151994444445,-64.72241540846927,0.0
2022-09-04 12:21:36+00:00,16.51033408,,,,,168.0,4.586203911111111,-158.35764253471146,0.0
2022-09-04 12:21:38+00:00,12.43459689,,,,,170.0,3.4540546916666663,-138.73259200081628,0.0
2022-09-04 12:21:40+00:00,8.962105122,,,,,172.0,2.489473645,-66.09392088341838,0.0
2022-09-04 12:21:42+00:00,7.68545882,,,,,174.0,2.1348496722222223,-15.38843388941734,0.0
2022-09-04 12:21:44+00:00,7.355594086,,,,,176.0,2.0432205794444442,34.327308901246134,0.0
2022-09-04 12:21:46+00:00,7.4725888,,,,,178.0,2.075719111111111,48.41325582666948,0.0
2022-09-04 12:21:48+00:00,7.818656169,,,,,180.0,2.1718489358333333,49.20269446297042,0.0
2022-09-04 12:21:50+00:00,7.833194348,,,,,182.0,2.175887318888889,32.500993283558124,0.0
2022-09-04 12:21:52+00:00,7.564756687,,,,,184.0,2.1013213019444446,0.0,9.75422704865412
2022-09-04 12:21:54+00:00,6.221262706,,,,,186.0,1.7281285294444444,0.0,3.1007131444367158
2022-09-04 12:21:56+00:00,6.048739228,,,,,188.0,1.6802053411111109,67.10718699457223,0.0
2022-09-04 12:21:58+00:00,6.985812069,,,,,190.0,1.9405033525,147.1942916310946,0.0
2022-09-04 12:22:00+00:00,11.36835785,,,,,192.0,3.1578771805555554,315.9821662090911,0.0
2022-09-04 12:22:02+00:00,16.2798442,,,,,194.0,4.522178944444444,449.6605676133834,0.0
2022-09-04 12:22:04+00:00,19.41444664,,,,,196.0,5.392901844444444,384.80157696951613,0.0
2022-09-04 12:22:06+00:00,20.70037821,,,,,198.0,5.750105058333333,250.54446849097775,0.0
2022-09-04 12:22:08+00:00,20.86944237,,,,,200.0,5.797067325,172.65769667654467,0.0
2022-09-04 12:22:10+00:00,21.16625702,,,,,202.0,5.879515838888889,159.34365860641344,0.0
2022-09-04 12:22:12+00:00,21.49256564,,,,,204.0,5.970157122222222,166.64395390315522,0.0
2022-09-04 12:22:14+00:00,21.81109335,,,,,206.0,6.058637041666667,169.73285735352505,0.0
2022-09-04 12:22:16+00:00,22.11016948,,,,,208.0,6.141713744444444,171.2703418742864,0.0
2022-09-04 12:22:18+00:00,22.38835552,,,,,210.0,6.218987644444445,172.3919932849851,0.0
2022-09-04 12:22:20+00:00,22.64788203,,,,,212.0,6.291078341666667,173.5545613620864,0.0
2022-09-04 12:22:22+00:00,22.89193767,,,,,214.0,6.358871575,177.7511572063717,0.0
2022-09-04 12:22:24+00:00,23.12362188,,,,,216.0,6.4232283,201.28942409112818,0.0
2022-09-04 12:22:26+00:00,23.4687581,,,,,218.0,6.519099472222222,241.47620590760627,0.0
2022-09-04 12:22:28+00:00,24.49769149,,,,,220.0,6.804914302777778,269.77661945724225,0.0
2022-09-04 12:22:30+00:00,25.40044858,,,,,222.0,7.055680161111111,245.64882445982786,0.0
2022-09-04 12:22:32+00:00,25.47716168,,,,,224.0,7.076989355555555,176.5209429725877,0.0
2022-09-04 12:22:34+00:00,25.20801001,,,,,226.0,7.002225002777777,104.21259589747194,0.0
2022-09-04 12:22:36+00:00,24.69310988,,,,,228.0,6.859197188888889,38.142946079948686,0.0
2022-09-04 12:22:38+00:00,23.44381879,,,,,230.0,6.512171886111111,0.0,28.70096783054207
2022-09-04 12:22:40+00:00,21.95205722,,,,,232.0,6.097793672222222,0.0,16.22652557643572
2022-09-04 12:22:42+00:00,21.35090174,,,,,234.0,5.930806038888889,63.74369901502517,0.0
2022-09-04 12:22:44+00:00,21.18899183,,,,,236.0,5.885831063888888,110.80445822955028,0.0
2022-09-04 12:22:46+00:00,21.25554612,,,,,238.0,5.904318366666667,137.08223446022916,0.0
2022-09-04 12:22:48+00:00,21.44909245,,,,,240.0,5.95808123611111,153.78736065737257,0.0
2022-09-04 12:22:50+00:00,21.71856666,,,,,242.0,6.032935183333334,165.9361418794386,0.0
2022-09-04 12:22:52+00:00,22.03670632,,,,,244.0,6.121307311111111,175.84192609225383,0.0
2022-09-04 12:22:54+00:00,22.38789799,,,,,246.0,6.218860552777778,184.60946029361222,0.0
2022-09-04 12:22:56+00:00,22.7625251,,,,,248.0,6.322923638888889,192.79042546689308,0.0
2022-09-04 12:22:58+00:00,23.15426387,,,,,250.0,6.431739963888889,200.6768197935634,0.0
2022-09-04 12:23:00+00:00,23.55873437,,,,,252.0,6.544092880555556,208.43464163650785,0.0
2022-09-04 12:23:02+00:00,23.97278844,,,,,254.0,6.6591078999999995,216.16601740856328,0.0
2022-09-04 12:23:04+00:00,24.39410695,,,,,256.0,6.776140819444445,223.93881226225272,0.0
2022-09-04 12:23:06+00:00,24.82095488,,,,,258.0,6.894709688888888,213.52947967210974,0.0
2022-09-04 12:23:08+00:00,25.25202185,,,,,260.0,7.014450513888888,185.31531193685075,0.0
2022-09-04 12:23:10+00:00,24.96690847,,,,,262.0,6.935252352777778,147.38338478819043,0.0
2022-09-04 12:23:12+00:00,24.72587659,,,,,264.0,6.868299052777777,115.67339002086715,0.0
2022-09-04 12:23:14+00:00,24.47387487,,,,,266.0,6.798298575,115.26754370346984,0.0
2022-09-04 12:23:16+00:00,23.69882808,,,,,268.0,6.583007799999999,132.83545241536603,0.0
2022-09-04 12:23:18+00:00,24.05050989,,,,,270.0,6.680697191666667,181.49717025008422,0.0
2022-09-04 12:23:20+00:00,24.326863,,,,,272.0,6.757461944444444,212.3797272120639,0.0
2022-09-04 12:23:22+00:00,24.87552704,,,,,274.0,6.9098686222222225,180.14062413867634,0.0
2022-09-04 12:23:24+00:00,24.99426597,,,,,276.0,6.942851658333334,87.60660272529854,0.0
2022-09-04 12:23:26+00:00,23.87545847,,,,,278.0,6.632071797222222,0.0,5.32621532375987
2022-09-04 12:23:28+00:00,22.00020907,,,,,280.0,6.111169186111111,48.66827793407869,0.0
2022-09-04 12:23:30+00:00,22.26731573,,,,,282.0,6.185365480555555,148.1323717891016,0.0
2022-09-04 12:23:32+00:00,22.69709738,,,,,284.0,6.304749272222222,223.96610284268115,0.0
2022-09-04 12:23:34+00:00,23.77715796,,,,,286.0,6.6047661,210.8161491296371,0.0
2022-09-04 12:23:36+00:00,24.16949655,,,,,288.0,6.7137490416666665,125.3402871808682,0.0
2022-09-04 12:23:38+00:00,23.20358704,,,,,290.0,6.445440844444444,0.0,3.8104248999454753
2022-09-04 12:23:40+00:00,21.89597369,,,,,292.0,6.0822149138888895,-25.163398330897802,0.0
2022-09-04 12:23:42+00:00,20.72634653,,,,,294.0,5.757318480555556,-25.883327096939798,0.0
