date,spd
2022-09-04 13:26:39.323000+00:00,0.565
2022-09-04 13:26:39.439000+00:00,0.58
2022-09-04 13:26:39.526000+00:00,0.61
2022-09-04 13:26:39.613000+00:00,0.61
2022-09-04 13:26:39.729000+00:00,0.605
2022-09-04 13:26:39.845000+00:00,0.575
2022-09-04 13:26:39.961000+00:00,0.58
2022-09-04 13:26:40.048000+00:00,0.6
2022-09-04 13:26:40.135000+00:00,0.61
2022-09-04 13:26:40.238000+00:00,0.69
2022-09-04 13:26:40.336000+00:00,0.67
2022-09-04 13:26:40.435000+00:00,0.59
2022-09-04 13:26:40.509000+00:00,0.55
2022-09-04 13:26:40.582000+00:00,0.58
2022-09-04 13:26:40.681000+00:00,0.445
2022-09-04 13:26:40.779000+00:00,0.46
2022-09-04 13:26:40.878000+00:00,0.53
2022-09-04 13:26:40.976000+00:00,0.64
2022-09-04 13:26:41.050000+00:00,0.7
2022-09-04 13:26:41.129000+00:00,0.78
2022-09-04 13:26:41.245000+00:00,0.845
2022-09-04 13:26:41.361000+00:00,0.83
2022-09-04 13:26:41.478000+00:00,0.79
2022-09-04 13:26:41.565000+00:00,0.78
2022-09-04 13:26:41.653000+00:00,0.755
2022-09-04 13:26:41.769000+00:00,0.705
2022-09-04 13:26:41.886000+00:00,0.685
2022-09-04 13:26:42.002000+00:00,0.625
2022-09-04 13:26:42.090000+00:00,0.58
2022-09-04 13:26:42.177000+00:00,0.58
2022-09-04 13:26:42.293000+00:00,0.615
2022-09-04 13:26:42.409000+00:00,0.68
2022-09-04 13:26:42.525000+00:00,0.74
2022-09-04 13:26:42.612000+00:00,0.73
2022-09-04 13:26:42.699000+00:00,0.715
2022-09-04 13:26:42.815000+00:00,0.7
2022-09-04 13:26:42.931000+00:00,0.665
2022-09-04 13:26:43.047000+00:00,0.605
2022-09-04 13:26:43.162000+00:00,0.52
2022-09-04 13:26:43.245000+00:00,0.42
2022-09-04 13:26:43.327000+00:00,0.335
2022-09-04 13:26:43.437000+00:00,0.32
2022-09-04 13:26:43.547000+00:00,0.18
2022-09-04 13:26:43.657000+00:00,0.115
2022-09-04 13:26:43.740000+00:00,0.12
2022-09-04 13:26:43.822000+00:00,0.13
2022-09-04 13:26:43.932000+00:00,0.12
2022-09-04 13:26:44.042000+00:00,0.11
2022-09-04 13:26:44.151000+00:00,0.09
2022-09-04 13:26:44.255000+00:00,0.095
2022-09-04 13:26:44.333000+00:00,0.11
2022-09-04 13:26:44.411000+00:00,0.1
2022-09-04 13:26:44.515000+00:00,0.275
2022-09-04 13:26:44.619000+00:00,0.255
2022-09-04 13:26:44.724000+00:00,0.24
2022-09-04 13:26:44.828000+00:00,0.19
2022-09-04 13:26:44.906000+00:00,0.15
2022-09-04 13:26:44.984000+00:00,0.16
2022-09-04 13:26:45.088000+00:00,0.16
2022-09-04 13:26:45.197000+00:00,0.16
2022-09-04 13:26:45.307000+00:00,0.105
2022-09-04 13:26:45.417000+00:00,0.065
2022-09-04 13:26:45.500000+00:00,0.11
2022-09-04 13:26:45.582000+00:00,0.165
2022-09-04 13:26:45.692000+00:00,0.26
2022-09-04 13:26:45.802000+00:00,0.23
2022-09-04 13:26:45.912000+00:00,0.275
2022-09-04 13:26:45.995000+00:00,0.33
2022-09-04 13:26:46.077000+00:00,0.38
2022-09-04 13:26:46.187000+00:00,0.45
2022-09-04 13:26:46.297000+00:00,0.515
2022-09-04 13:26:46.407000+00:00,0.605
2022-09-04 13:26:46.490000+00:00,0.65
2022-09-04 13:26:46.572000+00:00,0.675
2022-09-04 13:26:46.682000+00:00,0.72
2022-09-04 13:26:46.792000+00:00,0.71
2022-09-04 13:26:46.902000+00:00,0.765
2022-09-04 13:26:46.985000+00:00,0.86
2022-09-04 13:26:47.067000+00:00,0.95
2022-09-04 13:26:47.182000+00:00,1.055
2022-09-04 13:26:47.298000+00:00,1.05
2022-09-04 13:26:47.414000+00:00,1.035
2022-09-04 13:26:47.530000+00:00,1.065
2022-09-04 13:26:47.617000+00:00,1.1
2022-09-04 13:26:47.704000+00:00,1.17
2022-09-04 13:26:47.820000+00:00,1.255
2022-09-04 13:26:47.936000+00:00,1.325
2022-09-04 13:26:48.052000+00:00,1.355
2022-09-04 13:26:48.166000+00:00,1.375
2022-09-04 13:26:48.244000+00:00,1.3
2022-09-04 13:26:48.322000+00:00,1.21
2022-09-04 13:26:48.426000+00:00,1.095
2022-09-04 13:26:48.530000+00:00,1.055
2022-09-04 13:26:48.634000+00:00,1.045
2022-09-04 13:26:48.713000+00:00,0.96
2022-09-04 13:26:48.791000+00:00,0.92
2022-09-04 13:26:48.895000+00:00,0.865
2022-09-04 13:26:48.999000+00:00,0.835
2022-09-04 13:26:49.103000+00:00,0.745
2022-09-04 13:26:49.212000+00:00,0.705
2022-09-04 13:26:49.295000+00:00,0.68
2022-09-04 13:26:49.377000+00:00,0.6
2022-09-04 13:26:49.487000+00:00,0.625
2022-09-04 13:26:49.597000+00:00,0.815
2022-09-04 13:26:49.707000+00:00,0.87
2022-09-04 13:26:49.790000+00:00,0.85
2022-09-04 13:26:49.872000+00:00,0.72
2022-09-04 13:26:49.982000+00:00,0.595
2022-09-04 13:26:50.092000+00:00,0.665
2022-09-04 13:26:50.207000+00:00,0.845
2022-09-04 13:26:50.323000+00:00,0.88
2022-09-04 13:26:50.410000+00:00,0.89
2022-09-04 13:26:50.497000+00:00,0.915
2022-09-04 13:26:50.613000+00:00,0.91
2022-09-04 13:26:50.729000+00:00,0.84
2022-09-04 13:26:50.845000+00:00,0.775
2022-09-04 13:26:50.961000+00:00,0.775
2022-09-04 13:26:51.048000+00:00,0.72
2022-09-04 13:26:51.135000+00:00,0.71
2022-09-04 13:26:51.243000+00:00,0.695
2022-09-04 13:26:51.347000+00:00,0.765
2022-09-04 13:26:51.451000+00:00,0.7
2022-09-04 13:26:51.529000+00:00,0.62
2022-09-04 13:26:51.607000+00:00,0.635
2022-09-04 13:26:51.712000+00:00,0.68
2022-09-04 13:26:51.816000+00:00,0.69
2022-09-04 13:26:51.920000+00:00,0.7
2022-09-04 13:26:52.024000+00:00,0.695
2022-09-04 13:26:52.102000+00:00,0.79
2022-09-04 13:26:52.184000+00:00,0.81
2022-09-04 13:26:52.300000+00:00,0.885
2022-09-04 13:26:52.416000+00:00,1.03
2022-09-04 13:26:52.533000+00:00,1.07
2022-09-04 13:26:52.649000+00:00,1.015
2022-09-04 13:26:52.737000+00:00,0.98
2022-09-04 13:26:52.824000+00:00,0.95
2022-09-04 13:26:52.941000+00:00,0.96
2022-09-04 13:26:53.057000+00:00,0.955
2022-09-04 13:26:53.171000+00:00,0.975
2022-09-04 13:26:53.249000+00:00,0.97
2022-09-04 13:26:53.327000+00:00,0.975
2022-09-04 13:26:53.431000+00:00,0.885
2022-09-04 13:26:53.535000+00:00,0.965
2022-09-04 13:26:53.639000+00:00,1.025
2022-09-04 13:26:53.744000+00:00,1.005
2022-09-04 13:26:53.822000+00:00,1.03
2022-09-04 13:26:53.900000+00:00,1.085
2022-09-04 13:26:54.004000+00:00,1.085
2022-09-04 13:26:54.108000+00:00,1
2022-09-04 13:26:54.217000+00:00,0.915
2022-09-04 13:26:54.300000+00:00,0.93
2022-09-04 13:26:54.382000+00:00,0.965
2022-09-04 13:26:54.492000+00:00,1.02
2022-09-04 13:26:54.602000+00:00,1
2022-09-04 13:26:54.712000+00:00,1.03
2022-09-04 13:26:54.795000+00:00,1.05
2022-09-04 13:26:54.877000+00:00,1.105
2022-09-04 13:26:54.987000+00:00,1.13
2022-09-04 13:26:55.097000+00:00,1.13
2022-09-04 13:26:55.207000+00:00,1.12
2022-09-04 13:26:55.317000+00:00,1.015
2022-09-04 13:26:55.400000+00:00,1
2022-09-04 13:26:55.482000+00:00,1.005
2022-09-04 13:26:55.592000+00:00,1.005
2022-09-04 13:26:55.702000+00:00,1.055
2022-09-04 13:26:55.812000+00:00,1.075
2022-09-04 13:26:55.895000+00:00,0.99
2022-09-04 13:26:55.977000+00:00,1.01
2022-09-04 13:26:56.087000+00:00,1.015
2022-09-04 13:26:56.197000+00:00,1.005
2022-09-04 13:26:56.307000+00:00,1.015
2022-09-04 13:26:56.417000+00:00,1.03
2022-09-04 13:26:56.500000+00:00,1.08
2022-09-04 13:26:56.582000+00:00,1.115
2022-09-04 13:26:56.692000+00:00,1.105
2022-09-04 13:26:56.802000+00:00,1.035
2022-09-04 13:26:56.912000+00:00,0.99
2022-09-04 13:26:56.995000+00:00,1.05
2022-09-04 13:26:57.077000+00:00,1.125
2022-09-04 13:26:57.187000+00:00,1.1
2022-09-04 13:26:57.297000+00:00,1.045
2022-09-04 13:26:57.407000+00:00,1
2022-09-04 13:26:57.517000+00:00,1.01
2022-09-04 13:26:57.600000+00:00,1.02
2022-09-04 13:26:57.682000+00:00,1.025
2022-09-04 13:26:57.792000+00:00,1.07
2022-09-04 13:26:57.902000+00:00,1.125
2022-09-04 13:26:58.012000+00:00,0.995
2022-09-04 13:26:58.122000+00:00,0.915
2022-09-04 13:26:58.205000+00:00,0.91
2022-09-04 13:26:58.287000+00:00,0.945
2022-09-04 13:26:58.397000+00:00,1.105
2022-09-04 13:26:58.507000+00:00,1.335
2022-09-04 13:26:58.617000+00:00,1.42
2022-09-04 13:26:58.700000+00:00,1.51
2022-09-04 13:26:58.782000+00:00,1.525
2022-09-04 13:26:58.892000+00:00,1.45
2022-09-04 13:26:59.002000+00:00,1.58
2022-09-04 13:26:59.112000+00:00,1.6
2022-09-04 13:26:59.198000+00:00,1.66
2022-09-04 13:26:59.285000+00:00,1.7
2022-09-04 13:26:59.401000+00:00,1.755
2022-09-04 13:26:59.517000+00:00,1.8
2022-09-04 13:26:59.633000+00:00,1.72
2022-09-04 13:26:59.749000+00:00,1.565
2022-09-04 13:26:59.836000+00:00,1.26
2022-09-04 13:26:59.923000+00:00,1.43
2022-09-04 13:27:00.039000+00:00,1.655
2022-09-04 13:27:00.155000+00:00,1.545
2022-09-04 13:27:00.262000+00:00,1.675
2022-09-04 13:27:00.340000+00:00,1.86
2022-09-04 13:27:00.418000+00:00,1.79
2022-09-04 13:27:00.522000+00:00,2.015
2022-09-04 13:27:00.626000+00:00,2.14
2022-09-04 13:27:00.730000+00:00,2.28
2022-09-04 13:27:00.834000+00:00,2.19
2022-09-04 13:27:00.912000+00:00,2.12
2022-09-04 13:27:00.990000+00:00,2.165
2022-09-04 13:27:01.094000+00:00,2.175
2022-09-04 13:27:01.202000+00:00,2.28
2022-09-04 13:27:01.312000+00:00,2.275
2022-09-04 13:27:01.422000+00:00,2.18
2022-09-04 13:27:01.505000+00:00,2.28
2022-09-04 13:27:01.587000+00:00,2.31
2022-09-04 13:27:01.697000+00:00,2.33
2022-09-04 13:27:01.807000+00:00,2.29
2022-09-04 13:27:01.917000+00:00,2.305
2022-09-04 13:27:02.027000+00:00,2.305
2022-09-04 13:27:02.110000+00:00,2.37
2022-09-04 13:27:02.192000+00:00,2.415
2022-09-04 13:27:02.302000+00:00,2.365
2022-09-04 13:27:02.412000+00:00,2.275
2022-09-04 13:27:02.522000+00:00,2.305
2022-09-04 13:27:02.605000+00:00,2.29
2022-09-04 13:27:02.687000+00:00,2.28
2022-09-04 13:27:02.797000+00:00,2.285
2022-09-04 13:27:02.907000+00:00,2.245
2022-09-04 13:27:03.017000+00:00,2.285
2022-09-04 13:27:03.127000+00:00,2.265
2022-09-04 13:27:03.210000+00:00,2.37
2022-09-04 13:27:03.292000+00:00,2.44
2022-09-04 13:27:03.402000+00:00,2.51
2022-09-04 13:27:03.512000+00:00,2.46
2022-09-04 13:27:03.622000+00:00,2.46
2022-09-04 13:27:03.705000+00:00,2.39
2022-09-04 13:27:03.787000+00:00,2.41
2022-09-04 13:27:03.897000+00:00,2.395
2022-09-04 13:27:04.007000+00:00,2.36
2022-09-04 13:27:04.117000+00:00,2.515
2022-09-04 13:27:04.200000+00:00,2.54
2022-09-04 13:27:04.282000+00:00,2.65
2022-09-04 13:27:04.392000+00:00,2.645
2022-09-04 13:27:04.502000+00:00,2.565
2022-09-04 13:27:04.612000+00:00,2.635
2022-09-04 13:27:04.695000+00:00,2.67
2022-09-04 13:27:04.777000+00:00,2.64
2022-09-04 13:27:04.887000+00:00,2.705
2022-09-04 13:27:04.997000+00:00,2.805
2022-09-04 13:27:05.107000+00:00,2.7
2022-09-04 13:27:05.190000+00:00,2.67
2022-09-04 13:27:05.272000+00:00,2.8
2022-09-04 13:27:05.382000+00:00,2.725
2022-09-04 13:27:05.492000+00:00,2.735
2022-09-04 13:27:05.602000+00:00,2.79
2022-09-04 13:27:05.712000+00:00,2.845
2022-09-04 13:27:05.795000+00:00,2.84
2022-09-04 13:27:05.877000+00:00,2.835
2022-09-04 13:27:05.987000+00:00,2.965
2022-09-04 13:27:06.097000+00:00,3.02
2022-09-04 13:27:06.212000+00:00,3.03
2022-09-04 13:27:06.328000+00:00,3.145
2022-09-04 13:27:06.415000+00:00,3.1
2022-09-04 13:27:06.502000+00:00,3.195
2022-09-04 13:27:06.618000+00:00,3.285
2022-09-04 13:27:06.734000+00:00,3.28
2022-09-04 13:27:06.850000+00:00,3.285
2022-09-04 13:27:06.966000+00:00,3.41
2022-09-04 13:27:07.053000+00:00,3.41
2022-09-04 13:27:07.140000+00:00,3.46
2022-09-04 13:27:07.248000+00:00,3.59
2022-09-04 13:27:07.352000+00:00,3.55
2022-09-04 13:27:07.456000+00:00,3.62
2022-09-04 13:27:07.534000+00:00,3.59
2022-09-04 13:27:07.612000+00:00,3.515
2022-09-04 13:27:07.717000+00:00,3.39
2022-09-04 13:27:07.821000+00:00,2.985
2022-09-04 13:27:07.925000+00:00,3.055
2022-09-04 13:27:08.003000+00:00,3.4
2022-09-04 13:27:08.081000+00:00,3.615
2022-09-04 13:27:08.189000+00:00,3.595
2022-09-04 13:27:08.305000+00:00,3.64
2022-09-04 13:27:08.421000+00:00,3.675
2022-09-04 13:27:08.538000+00:00,3.775
2022-09-04 13:27:08.625000+00:00,3.68
2022-09-04 13:27:08.713000+00:00,3.935
2022-09-04 13:27:08.829000+00:00,3.945
2022-09-04 13:27:08.946000+00:00,3.815
2022-09-04 13:27:09.062000+00:00,3.94
2022-09-04 13:27:09.150000+00:00,3.9
2022-09-04 13:27:09.228000+00:00,3.735
2022-09-04 13:27:09.332000+00:00,3.725
2022-09-04 13:27:09.436000+00:00,3.725
2022-09-04 13:27:09.540000+00:00,3.625
2022-09-04 13:27:09.618000+00:00,3.92
2022-09-04 13:27:09.697000+00:00,3.98
2022-09-04 13:27:09.801000+00:00,3.87
2022-09-04 13:27:09.905000+00:00,3.955
2022-09-04 13:27:10.009000+00:00,3.8
2022-09-04 13:27:10.113000+00:00,3.84
2022-09-04 13:27:10.195000+00:00,3.82
2022-09-04 13:27:10.277000+00:00,3.775
2022-09-04 13:27:10.387000+00:00,3.795
2022-09-04 13:27:10.497000+00:00,3.875
2022-09-04 13:27:10.607000+00:00,3.805
2022-09-04 13:27:10.690000+00:00,3.81
2022-09-04 13:27:10.772000+00:00,3.905
2022-09-04 13:27:10.882000+00:00,3.75
2022-09-04 13:27:10.992000+00:00,3.775
2022-09-04 13:27:11.102000+00:00,3.975
2022-09-04 13:27:11.212000+00:00,4.025
2022-09-04 13:27:11.295000+00:00,4.14
2022-09-04 13:27:11.377000+00:00,4.205
2022-09-04 13:27:11.487000+00:00,4.11
2022-09-04 13:27:11.597000+00:00,4.065
2022-09-04 13:27:11.707000+00:00,4.31
2022-09-04 13:27:11.790000+00:00,4.36
2022-09-04 13:27:11.872000+00:00,4.255
2022-09-04 13:27:11.982000+00:00,4.145
2022-09-04 13:27:12.092000+00:00,4.015
2022-09-04 13:27:12.207000+00:00,4.08
2022-09-04 13:27:12.323000+00:00,4.125
2022-09-04 13:27:12.410000+00:00,4.15
2022-09-04 13:27:12.497000+00:00,4.305
2022-09-04 13:27:12.613000+00:00,4.435
2022-09-04 13:27:12.729000+00:00,4.495
2022-09-04 13:27:12.845000+00:00,4.45
2022-09-04 13:27:12.961000+00:00,4.535
2022-09-04 13:27:13.048000+00:00,4.49
2022-09-04 13:27:13.135000+00:00,4.53
2022-09-04 13:27:13.243000+00:00,4.535
2022-09-04 13:27:13.347000+00:00,4.47
2022-09-04 13:27:13.451000+00:00,4.46
2022-09-04 13:27:13.529000+00:00,4.5
2022-09-04 13:27:13.607000+00:00,4.335
2022-09-04 13:27:13.712000+00:00,4.42
2022-09-04 13:27:13.816000+00:00,4.455
2022-09-04 13:27:13.920000+00:00,4.345
2022-09-04 13:27:14.024000+00:00,4.49
2022-09-04 13:27:14.102000+00:00,4.67
2022-09-04 13:27:14.182000+00:00,4.64
2022-09-04 13:27:14.292000+00:00,4.57
2022-09-04 13:27:14.402000+00:00,4.555
2022-09-04 13:27:14.512000+00:00,4.37
2022-09-04 13:27:14.595000+00:00,4.36
2022-09-04 13:27:14.677000+00:00,4.31
2022-09-04 13:27:14.787000+00:00,4.305
2022-09-04 13:27:14.897000+00:00,4.615
2022-09-04 13:27:15.007000+00:00,4.705
2022-09-04 13:27:15.117000+00:00,4.685
2022-09-04 13:27:15.200000+00:00,4.74
2022-09-04 13:27:15.287000+00:00,4.885
2022-09-04 13:27:15.403000+00:00,5.09
2022-09-04 13:27:15.520000+00:00,5.35
2022-09-04 13:27:15.636000+00:00,5.46
2022-09-04 13:27:15.753000+00:00,5.56
2022-09-04 13:27:15.840000+00:00,5.57
2022-09-04 13:27:15.927000+00:00,5.51
2022-09-04 13:27:16.044000+00:00,5.515
2022-09-04 13:27:16.160000+00:00,5.595
2022-09-04 13:27:16.267000+00:00,5.78
2022-09-04 13:27:16.345000+00:00,5.76
2022-09-04 13:27:16.423000+00:00,5.69
2022-09-04 13:27:16.527000+00:00,5.84
2022-09-04 13:27:16.631000+00:00,6.135
2022-09-04 13:27:16.735000+00:00,6.135
2022-09-04 13:27:16.813000+00:00,6.19
2022-09-04 13:27:16.891000+00:00,6.215
2022-09-04 13:27:16.995000+00:00,6.43
2022-09-04 13:27:17.099000+00:00,6.45
2022-09-04 13:27:17.212000+00:00,6.685
2022-09-04 13:27:17.328000+00:00,6.59
2022-09-04 13:27:17.415000+00:00,6.55
2022-09-04 13:27:17.502000+00:00,6.585
2022-09-04 13:27:17.618000+00:00,6.63
2022-09-04 13:27:17.734000+00:00,6.675
2022-09-04 13:27:17.850000+00:00,6.68
2022-09-04 13:27:17.937000+00:00,6.8
2022-09-04 13:27:18.024000+00:00,6.735
2022-09-04 13:27:18.140000+00:00,6.68
2022-09-04 13:27:18.248000+00:00,6.625
2022-09-04 13:27:18.352000+00:00,6.52
2022-09-04 13:27:18.456000+00:00,6.405
2022-09-04 13:27:18.534000+00:00,6.28
2022-09-04 13:27:18.612000+00:00,6.165
2022-09-04 13:27:18.717000+00:00,5.965
2022-09-04 13:27:18.821000+00:00,5.76
2022-09-04 13:27:18.925000+00:00,5.54
2022-09-04 13:27:19.003000+00:00,5.48
2022-09-04 13:27:19.081000+00:00,5.32
2022-09-04 13:27:19.187000+00:00,5.065
2022-09-04 13:27:19.297000+00:00,5.05
2022-09-04 13:27:19.407000+00:00,5
2022-09-04 13:27:19.517000+00:00,4.835
2022-09-04 13:27:19.600000+00:00,4.86
2022-09-04 13:27:19.682000+00:00,4.76
2022-09-04 13:27:19.792000+00:00,4.81
2022-09-04 13:27:19.902000+00:00,4.72
2022-09-04 13:27:20.012000+00:00,4.73
2022-09-04 13:27:20.095000+00:00,4.58
2022-09-04 13:27:20.179000+00:00,4.61
2022-09-04 13:27:20.295000+00:00,4.605
2022-09-04 13:27:20.411000+00:00,4.515
2022-09-04 13:27:20.527000+00:00,4.355
2022-09-04 13:27:20.614000+00:00,4.32
2022-09-04 13:27:20.701000+00:00,4.385
2022-09-04 13:27:20.817000+00:00,4.385
2022-09-04 13:27:20.933000+00:00,4.385
2022-09-04 13:27:21.049000+00:00,4.415
2022-09-04 13:27:21.136000+00:00,4.46
2022-09-04 13:27:21.220000+00:00,4.64
2022-09-04 13:27:21.324000+00:00,4.73
2022-09-04 13:27:21.428000+00:00,4.59
2022-09-04 13:27:21.532000+00:00,4.595
2022-09-04 13:27:21.636000+00:00,4.705
2022-09-04 13:27:21.714000+00:00,4.76
2022-09-04 13:27:21.792000+00:00,4.75
2022-09-04 13:27:21.896000+00:00,4.645
2022-09-04 13:27:22+00:00,4.62
2022-09-04 13:27:22.104000+00:00,4.535
2022-09-04 13:27:22.217000+00:00,4.69
2022-09-04 13:27:22.304000+00:00,4.82
2022-09-04 13:27:22.391000+00:00,4.62
2022-09-04 13:27:22.507000+00:00,4.69
2022-09-04 13:27:22.623000+00:00,4.795
2022-09-04 13:27:22.739000+00:00,4.97
2022-09-04 13:27:22.855000+00:00,4.95
2022-09-04 13:27:22.942000+00:00,5.02
2022-09-04 13:27:23.029000+00:00,5.025
2022-09-04 13:27:23.145000+00:00,4.8
2022-09-04 13:27:23.253000+00:00,4.945
2022-09-04 13:27:23.357000+00:00,4.79
2022-09-04 13:27:23.435000+00:00,4.87
2022-09-04 13:27:23.513000+00:00,4.93
2022-09-04 13:27:23.617000+00:00,4.905
2022-09-04 13:27:23.722000+00:00,5.015
2022-09-04 13:27:23.826000+00:00,4.915
2022-09-04 13:27:23.904000+00:00,5.02
2022-09-04 13:27:23.982000+00:00,4.9
2022-09-04 13:27:24.086000+00:00,4.825
2022-09-04 13:27:24.192000+00:00,4.855
2022-09-04 13:27:24.302000+00:00,4.735
2022-09-04 13:27:24.412000+00:00,4.73
2022-09-04 13:27:24.495000+00:00,4.71
2022-09-04 13:27:24.577000+00:00,4.745
2022-09-04 13:27:24.687000+00:00,4.81
2022-09-04 13:27:24.797000+00:00,4.71
2022-09-04 13:27:24.907000+00:00,4.865
2022-09-04 13:27:24.990000+00:00,4.82
2022-09-04 13:27:25.072000+00:00,4.695
2022-09-04 13:27:25.184000+00:00,4.49
2022-09-04 13:27:25.300000+00:00,4.43
2022-09-04 13:27:25.416000+00:00,4.54
2022-09-04 13:27:25.532000+00:00,4.365
2022-09-04 13:27:25.619000+00:00,4.37
2022-09-04 13:27:25.706000+00:00,4.31
2022-09-04 13:27:25.822000+00:00,4.345
2022-09-04 13:27:25.938000+00:00,4.375
2022-09-04 13:27:26.054000+00:00,4.43
2022-09-04 13:27:26.141000+00:00,4.32
2022-09-04 13:27:26.225000+00:00,4.46
2022-09-04 13:27:26.329000+00:00,4.53
2022-09-04 13:27:26.433000+00:00,4.555
2022-09-04 13:27:26.537000+00:00,4.525
2022-09-04 13:27:26.641000+00:00,4.365
2022-09-04 13:27:26.719000+00:00,4.45
2022-09-04 13:27:26.797000+00:00,4.43
2022-09-04 13:27:26.901000+00:00,4.5
2022-09-04 13:27:27.005000+00:00,4.465
2022-09-04 13:27:27.109000+00:00,4.415
2022-09-04 13:27:27.190000+00:00,4.44
2022-09-04 13:27:27.272000+00:00,4.605
2022-09-04 13:27:27.382000+00:00,4.495
2022-09-04 13:27:27.492000+00:00,4.39
2022-09-04 13:27:27.602000+00:00,4.435
2022-09-04 13:27:27.712000+00:00,4.43
2022-09-04 13:27:27.795000+00:00,4.54
2022-09-04 13:27:27.877000+00:00,4.43
2022-09-04 13:27:27.987000+00:00,4.325
2022-09-04 13:27:28.097000+00:00,4.245
2022-09-04 13:27:28.212000+00:00,4.33
2022-09-04 13:27:28.299000+00:00,4.3
2022-09-04 13:27:28.386000+00:00,4.285
2022-09-04 13:27:28.502000+00:00,4.23
2022-09-04 13:27:28.618000+00:00,4.18
2022-09-04 13:27:28.734000+00:00,4.31
2022-09-04 13:27:28.821000+00:00,4.51
2022-09-04 13:27:28.908000+00:00,4.605
2022-09-04 13:27:29.024000+00:00,4.635
2022-09-04 13:27:29.140000+00:00,4.405
2022-09-04 13:27:29.248000+00:00,4.365
2022-09-04 13:27:29.352000+00:00,4.44
2022-09-04 13:27:29.430000+00:00,4.54
2022-09-04 13:27:29.508000+00:00,4.53
2022-09-04 13:27:29.612000+00:00,4.425
2022-09-04 13:27:29.717000+00:00,4.39
2022-09-04 13:27:29.821000+00:00,4.445
2022-09-04 13:27:29.925000+00:00,4.5
2022-09-04 13:27:30.003000+00:00,4.37
2022-09-04 13:27:30.081000+00:00,4.26
2022-09-04 13:27:30.187000+00:00,4.265
2022-09-04 13:27:30.297000+00:00,4.31
2022-09-04 13:27:30.407000+00:00,4.43
2022-09-04 13:27:30.490000+00:00,4.35
2022-09-04 13:27:30.572000+00:00,4.51
2022-09-04 13:27:30.682000+00:00,4.73
2022-09-04 13:27:30.792000+00:00,4.665
2022-09-04 13:27:30.902000+00:00,4.525
2022-09-04 13:27:31.012000+00:00,4.505
2022-09-04 13:27:31.095000+00:00,4.57
2022-09-04 13:27:31.177000+00:00,4.49
2022-09-04 13:27:31.287000+00:00,4.49
2022-09-04 13:27:31.397000+00:00,4.485
2022-09-04 13:27:31.507000+00:00,4.545
2022-09-04 13:27:31.590000+00:00,4.52
2022-09-04 13:27:31.672000+00:00,4.555
2022-09-04 13:27:31.782000+00:00,4.625
2022-09-04 13:27:31.892000+00:00,4.555
2022-09-04 13:27:32.002000+00:00,4.53
2022-09-04 13:27:32.112000+00:00,4.51
2022-09-04 13:27:32.198000+00:00,4.54
2022-09-04 13:27:32.285000+00:00,4.485
2022-09-04 13:27:32.401000+00:00,4.47
2022-09-04 13:27:32.517000+00:00,4.515
2022-09-04 13:27:32.633000+00:00,4.265
2022-09-04 13:27:32.720000+00:00,4.11
2022-09-04 13:27:32.807000+00:00,3.96
2022-09-04 13:27:32.923000+00:00,3.905
2022-09-04 13:27:33.039000+00:00,3.94
2022-09-04 13:27:33.155000+00:00,3.93
2022-09-04 13:27:33.263000+00:00,4.03
2022-09-04 13:27:33.341000+00:00,4.11
2022-09-04 13:27:33.419000+00:00,4.17
2022-09-04 13:27:33.523000+00:00,4.095
2022-09-04 13:27:33.627000+00:00,4.175
2022-09-04 13:27:33.732000+00:00,4.415
2022-09-04 13:27:33.810000+00:00,4.29
2022-09-04 13:27:33.888000+00:00,4.37
2022-09-04 13:27:33.992000+00:00,4.33
2022-09-04 13:27:34.096000+00:00,4.105
2022-09-04 13:27:34.202000+00:00,4.18
2022-09-04 13:27:34.312000+00:00,4.29
2022-09-04 13:27:34.395000+00:00,4.14
2022-09-04 13:27:34.477000+00:00,3.94
2022-09-04 13:27:34.587000+00:00,4.025
2022-09-04 13:27:34.697000+00:00,3.81
2022-09-04 13:27:34.807000+00:00,3.68
2022-09-04 13:27:34.917000+00:00,3.795
2022-09-04 13:27:35+00:00,3.87
2022-09-04 13:27:35.082000+00:00,3.81
2022-09-04 13:27:35.192000+00:00,3.745
2022-09-04 13:27:35.302000+00:00,3.945
2022-09-04 13:27:35.412000+00:00,4.135
2022-09-04 13:27:35.495000+00:00,4.19
2022-09-04 13:27:35.577000+00:00,4.105
2022-09-04 13:27:35.687000+00:00,3.895
2022-09-04 13:27:35.797000+00:00,3.86
2022-09-04 13:27:35.907000+00:00,3.845
2022-09-04 13:27:35.990000+00:00,4.02
2022-09-04 13:27:36.072000+00:00,4.02
2022-09-04 13:27:36.184000+00:00,4.3
2022-09-04 13:27:36.300000+00:00,4.29
2022-09-04 13:27:36.416000+00:00,4.365
2022-09-04 13:27:36.503000+00:00,4.48
2022-09-04 13:27:36.590000+00:00,4.67
2022-09-04 13:27:36.706000+00:00,4.91
2022-09-04 13:27:36.822000+00:00,5.145
2022-09-04 13:27:36.938000+00:00,5.285
2022-09-04 13:27:37.054000+00:00,5.15
2022-09-04 13:27:37.141000+00:00,5.04
2022-09-04 13:27:37.227000+00:00,5.005
2022-09-04 13:27:37.337000+00:00,4.98
2022-09-04 13:27:37.447000+00:00,4.83
2022-09-04 13:27:37.557000+00:00,4.79
